id,control_politico_id,congresista_id,activo,usercreated,usermodifed,created_at,updated_at
56989,598,965,1,NA,NA,NA,NA
56990,598,241,1,NA,NA,NA,NA
56993,604,1407,1,NA,NA,NA,NA
56994,604,1326,1,NA,NA,NA,NA
56995,604,1503,1,NA,NA,NA,NA
56996,604,1401,1,NA,NA,NA,NA
56997,604,772,1,NA,NA,NA,NA
56998,604,1353,1,NA,NA,NA,NA
56999,604,1269,1,NA,NA,NA,NA
57000,604,1129,1,NA,NA,NA,NA
57001,604,1813,1,NA,NA,NA,NA
57002,604,1070,1,NA,NA,NA,NA
57003,604,979,1,NA,NA,NA,NA
57004,601,1370,1,NA,NA,NA,NA
57005,601,1219,1,NA,NA,NA,NA
57006,644,1851,1,NA,NA,NA,NA
57007,644,1370,1,NA,NA,NA,NA
57008,644,965,1,NA,NA,NA,NA
57009,644,241,1,NA,NA,NA,NA
57010,647,1851,1,NA,NA,NA,NA
57011,647,1370,1,NA,NA,NA,NA
57012,647,965,1,NA,NA,NA,NA
57013,647,241,1,NA,NA,NA,NA
57014,652,1851,1,NA,NA,NA,NA
57015,652,1370,1,NA,NA,NA,NA
57016,652,965,1,NA,NA,NA,NA
57017,652,241,1,NA,NA,NA,NA
57022,637,1612,1,NA,NA,NA,NA
57023,637,1118,1,NA,NA,NA,NA
57024,637,1064,1,NA,NA,NA,NA
57025,637,231,1,NA,NA,NA,NA
57026,637,1193,1,NA,NA,NA,NA
57027,637,235,1,NA,NA,NA,NA
57028,637,791,1,NA,NA,NA,NA
57029,641,1452,1,NA,NA,NA,NA
57030,641,235,1,NA,NA,NA,NA
57031,641,1428,1,NA,NA,NA,NA
57032,641,615,1,NA,NA,NA,NA
57033,611,238,1,NA,NA,NA,NA
57034,611,1469,1,NA,NA,NA,NA
57035,612,267,1,NA,NA,NA,NA
57036,612,1104,1,NA,NA,NA,NA
57037,607,439,1,NA,NA,NA,NA
57038,607,238,1,NA,NA,NA,NA
57039,614,1920,1,NA,NA,NA,NA
57040,614,1198,1,NA,NA,NA,NA
57041,1078,1104,1,NA,NA,NA,NA
57042,1078,1469,1,NA,NA,NA,NA
57043,615,1185,1,NA,NA,NA,NA
57048,1081,1920,1,NA,NA,NA,NA
57049,1081,1493,1,NA,NA,NA,NA
57050,1083,1185,1,NA,NA,NA,NA
57051,618,1920,1,NA,NA,NA,NA
57052,618,1198,1,NA,NA,NA,NA
57053,618,1469,1,NA,NA,NA,NA
57059,619,1104,1,NA,NA,NA,NA
57067,622,439,1,NA,NA,NA,NA
57068,622,1469,1,NA,NA,NA,NA
57069,597,1464,1,NA,NA,NA,NA
57083,617,1381,1,NA,NA,NA,NA
57084,617,745,1,NA,NA,NA,NA
57085,617,602,1,NA,NA,NA,NA
57086,617,1384,1,NA,NA,NA,NA
57087,617,638,1,NA,NA,NA,NA
57088,613,728,1,NA,NA,NA,NA
57089,643,615,1,NA,NA,NA,NA
57090,642,1452,1,NA,NA,NA,NA
57091,642,1637,1,NA,NA,NA,NA
57092,642,615,1,NA,NA,NA,NA
57098,646,615,1,NA,NA,NA,NA
57099,645,1452,1,NA,NA,NA,NA
57100,645,1637,1,NA,NA,NA,NA
57101,645,235,1,NA,NA,NA,NA
57102,645,1428,1,NA,NA,NA,NA
57103,645,615,1,NA,NA,NA,NA
57111,648,615,1,NA,NA,NA,NA
57112,648,1637,1,NA,NA,NA,NA
57113,649,791,1,NA,NA,NA,NA
57114,649,1612,1,NA,NA,NA,NA
57115,649,1118,1,NA,NA,NA,NA
57116,649,231,1,NA,NA,NA,NA
57117,649,1064,1,NA,NA,NA,NA
57118,653,791,1,NA,NA,NA,NA
57119,653,1612,1,NA,NA,NA,NA
57120,653,1118,1,NA,NA,NA,NA
57121,653,231,1,NA,NA,NA,NA
57122,653,1064,1,NA,NA,NA,NA
57123,1085,1779,1,NA,NA,NA,NA
57126,1079,2073,1,NA,NA,NA,NA
57145,595,1351,1,NA,NA,NA,NA
57146,661,1427,1,NA,NA,NA,NA
57147,697,1428,1,NA,NA,NA,NA
57148,697,714,1,NA,NA,NA,NA
57150,700,1639,1,NA,NA,NA,NA
57151,700,1465,1,NA,NA,NA,NA
57155,491,1387,1,NA,NA,NA,NA
57156,672,737,1,NA,NA,NA,NA
57157,710,737,1,NA,NA,NA,NA
57158,1077,1381,1,NA,NA,NA,NA
57159,1077,744,1,NA,NA,NA,NA
57160,691,1427,1,NA,NA,NA,NA
57161,691,744,1,NA,NA,NA,NA
57162,691,1676,1,NA,NA,NA,NA
57173,1109,217,1,NA,NA,NA,NA
57174,1109,755,1,NA,NA,NA,NA
57175,1109,608,1,NA,NA,NA,NA
57176,1108,1197,1,NA,NA,NA,NA
57177,1108,1718,1,NA,NA,NA,NA
57178,1108,1341,1,NA,NA,NA,NA
57179,1108,830,1,NA,NA,NA,NA
57198,674,1779,1,NA,NA,NA,NA
57199,673,1920,1,NA,NA,NA,NA
57200,673,439,1,NA,NA,NA,NA
57201,673,1104,1,NA,NA,NA,NA
57202,664,266,1,NA,NA,NA,NA
57203,670,1679,1,NA,NA,NA,NA
57204,670,1351,1,NA,NA,NA,NA
57205,698,815,1,NA,NA,NA,NA
57206,698,774,1,NA,NA,NA,NA
57224,679,195,1,NA,NA,NA,NA
57225,679,1468,1,NA,NA,NA,NA
57226,679,1430,1,NA,NA,NA,NA
57227,679,590,1,NA,NA,NA,NA
57228,701,238,1,NA,NA,NA,NA
57229,701,1920,1,NA,NA,NA,NA
57230,701,1198,1,NA,NA,NA,NA
57231,701,1469,1,NA,NA,NA,NA
57232,701,815,1,NA,NA,NA,NA
57233,701,439,1,NA,NA,NA,NA
57234,685,1679,1,NA,NA,NA,NA
57235,685,1351,1,NA,NA,NA,NA
57237,690,1752,1,NA,NA,NA,NA
57239,693,195,1,NA,NA,NA,NA
57240,693,1468,1,NA,NA,NA,NA
57241,693,1430,1,NA,NA,NA,NA
57242,693,590,1,NA,NA,NA,NA
57246,696,590,1,NA,NA,NA,NA
57260,1101,1099,1,NA,NA,NA,NA
57261,1101,1468,1,NA,NA,NA,NA
57262,1101,590,1,NA,NA,NA,NA
57264,715,1099,1,NA,NA,NA,NA
57267,694,420,1,NA,NA,NA,NA
57268,703,1422,1,NA,NA,NA,NA
57269,706,1676,1,NA,NA,NA,NA
57272,1100,494,1,NA,NA,NA,NA
57273,1106,494,1,NA,NA,NA,NA
57274,711,494,1,NA,NA,NA,NA
57275,712,1193,1,NA,NA,NA,NA
57276,713,494,1,NA,NA,NA,NA
57277,714,420,1,NA,NA,NA,NA
57278,714,235,1,NA,NA,NA,NA
57279,714,1676,1,NA,NA,NA,NA
57280,714,1193,1,NA,NA,NA,NA
57281,675,1452,1,NA,NA,NA,NA
57282,675,615,1,NA,NA,NA,NA
57283,663,993,1,NA,NA,NA,NA
57284,663,1323,1,NA,NA,NA,NA
57287,677,615,1,NA,NA,NA,NA
57288,686,1452,1,NA,NA,NA,NA
57289,686,615,1,NA,NA,NA,NA
57290,692,615,1,NA,NA,NA,NA
57291,699,1452,1,NA,NA,NA,NA
57292,699,615,1,NA,NA,NA,NA
57302,689,615,1,NA,NA,NA,NA
57303,689,1514,1,NA,NA,NA,NA
57304,689,641,1,NA,NA,NA,NA
57305,689,1349,1,NA,NA,NA,NA
57308,681,615,1,NA,NA,NA,NA
57319,669,1349,1,NA,NA,NA,NA
57320,667,217,1,NA,NA,NA,NA
57326,665,420,1,NA,NA,NA,NA
57327,665,239,1,NA,NA,NA,NA
57328,665,1639,1,NA,NA,NA,NA
57329,665,602,1,NA,NA,NA,NA
57330,665,859,1,NA,NA,NA,NA
57331,665,744,1,NA,NA,NA,NA
57332,665,1193,1,NA,NA,NA,NA
57333,665,1351,1,NA,NA,NA,NA
57334,665,1104,1,NA,NA,NA,NA
57335,665,1225,1,NA,NA,NA,NA
57336,665,755,1,NA,NA,NA,NA
57337,665,1469,1,NA,NA,NA,NA
57338,665,1099,1,NA,NA,NA,NA
57339,665,802,1,NA,NA,NA,NA
57340,665,1427,1,NA,NA,NA,NA
57341,665,1101,1,NA,NA,NA,NA
57342,665,1602,1,NA,NA,NA,NA
57343,665,830,1,NA,NA,NA,NA
57344,665,1198,1,NA,NA,NA,NA
57345,665,608,1,NA,NA,NA,NA
57346,665,1229,1,NA,NA,NA,NA
57347,665,1238,1,NA,NA,NA,NA
57352,1080,1400,1,NA,NA,NA,NA
57353,1080,427,1,NA,NA,NA,NA
57354,1080,991,1,NA,NA,NA,NA
57355,1080,747,1,NA,NA,NA,NA
57356,1080,750,1,NA,NA,NA,NA
57357,1080,1352,1,NA,NA,NA,NA
57358,1080,266,1,NA,NA,NA,NA
57359,1080,599,1,NA,NA,NA,NA
57360,1080,1415,1,NA,NA,NA,NA
57361,1080,1323,1,NA,NA,NA,NA
57392,728,494,1,NA,NA,NA,NA
57393,724,991,1,NA,NA,NA,NA
57394,724,1636,1,NA,NA,NA,NA
57395,724,1400,1,NA,NA,NA,NA
57396,729,1779,1,NA,NA,NA,NA
57397,723,320,1,NA,NA,NA,NA
57398,723,1400,1,NA,NA,NA,NA
57399,723,993,1,NA,NA,NA,NA
57400,723,747,1,NA,NA,NA,NA
57401,723,266,1,NA,NA,NA,NA
57402,723,616,1,NA,NA,NA,NA
57403,723,1323,1,NA,NA,NA,NA
57404,723,443,1,NA,NA,NA,NA
57427,717,759,1,NA,NA,NA,NA
57428,717,602,1,NA,NA,NA,NA
57429,717,1384,1,NA,NA,NA,NA
57430,717,468,1,NA,NA,NA,NA
57431,1148,1309,1,NA,NA,NA,NA
57441,1070,714,1,NA,NA,NA,NA
57442,1070,1430,1,NA,NA,NA,NA
57443,1070,1679,1,NA,NA,NA,NA
57452,746,235,1,NA,NA,NA,NA
57453,746,1676,1,NA,NA,NA,NA
57454,746,429,1,NA,NA,NA,NA
57455,746,1193,1,NA,NA,NA,NA
57456,1123,235,1,NA,NA,NA,NA
57457,1123,155,1,NA,NA,NA,NA
57458,1123,1676,1,NA,NA,NA,NA
57459,1123,429,1,NA,NA,NA,NA
57460,1123,1193,1,NA,NA,NA,NA
57461,1142,235,1,NA,NA,NA,NA
57462,1142,155,1,NA,NA,NA,NA
57463,1142,1676,1,NA,NA,NA,NA
57464,1142,429,1,NA,NA,NA,NA
57465,1142,1193,1,NA,NA,NA,NA
57466,1145,1193,1,NA,NA,NA,NA
57469,1011,1198,1,NA,NA,NA,NA
57470,1011,439,1,NA,NA,NA,NA
57471,1127,267,1,NA,NA,NA,NA
57474,1138,238,1,NA,NA,NA,NA
57475,1138,1469,1,NA,NA,NA,NA
57476,1144,238,1,NA,NA,NA,NA
57477,1144,1469,1,NA,NA,NA,NA
57478,733,1687,1,NA,NA,NA,NA
57479,733,477,1,NA,NA,NA,NA
57480,733,602,1,NA,NA,NA,NA
57481,733,405,1,NA,NA,NA,NA
57482,750,1083,1,NA,NA,NA,NA
57483,750,1822,1,NA,NA,NA,NA
57484,750,876,1,NA,NA,NA,NA
57485,750,1568,1,NA,NA,NA,NA
57486,750,1313,1,NA,NA,NA,NA
57487,750,932,1,NA,NA,NA,NA
57488,751,962,1,NA,NA,NA,NA
57489,751,1083,1,NA,NA,NA,NA
57490,751,1213,1,NA,NA,NA,NA
57491,751,1568,1,NA,NA,NA,NA
57492,751,961,1,NA,NA,NA,NA
57493,751,1822,1,NA,NA,NA,NA
57494,751,1123,1,NA,NA,NA,NA
57495,751,932,1,NA,NA,NA,NA
57506,730,1198,1,NA,NA,NA,NA
57521,747,992,1,NA,NA,NA,NA
57522,747,876,1,NA,NA,NA,NA
57523,747,962,1,NA,NA,NA,NA
57524,747,978,1,NA,NA,NA,NA
57525,1071,992,1,NA,NA,NA,NA
57526,1071,876,1,NA,NA,NA,NA
57527,1071,962,1,NA,NA,NA,NA
57532,1146,434,1,NA,NA,NA,NA
57533,1146,1664,1,NA,NA,NA,NA
57534,1146,1374,1,NA,NA,NA,NA
57535,1146,1064,1,NA,NA,NA,NA
57536,725,434,1,NA,NA,NA,NA
57537,725,1664,1,NA,NA,NA,NA
57538,725,1374,1,NA,NA,NA,NA
57539,725,1064,1,NA,NA,NA,NA
57540,1119,1719,1,NA,NA,NA,NA
57541,1012,1206,1,NA,NA,NA,NA
57542,1012,1157,1,NA,NA,NA,NA
57549,1126,1188,1,NA,NA,NA,NA
57550,1126,726,1,NA,NA,NA,NA
57551,1126,1206,1,NA,NA,NA,NA
57552,1137,737,1,NA,NA,NA,NA
57553,1137,726,1,NA,NA,NA,NA
57554,1137,1719,1,NA,NA,NA,NA
57555,1137,642,1,NA,NA,NA,NA
57556,1137,1501,1,NA,NA,NA,NA
57557,1137,1206,1,NA,NA,NA,NA
57558,1143,1206,1,NA,NA,NA,NA
57559,748,1206,1,NA,NA,NA,NA
57560,802,434,1,NA,NA,NA,NA
57561,802,1664,1,NA,NA,NA,NA
57562,802,1374,1,NA,NA,NA,NA
57563,802,1064,1,NA,NA,NA,NA
57568,776,1606,1,NA,NA,NA,NA
57569,776,615,1,NA,NA,NA,NA
57570,776,1490,1,NA,NA,NA,NA
57571,776,1452,1,NA,NA,NA,NA
57576,808,1606,1,NA,NA,NA,NA
57577,808,615,1,NA,NA,NA,NA
57578,808,1490,1,NA,NA,NA,NA
57579,808,1452,1,NA,NA,NA,NA
57580,805,615,1,NA,NA,NA,NA
57581,805,1606,1,NA,NA,NA,NA
57582,805,1629,1,NA,NA,NA,NA
57583,805,1452,1,NA,NA,NA,NA
57592,790,420,1,NA,NA,NA,NA
57593,790,235,1,NA,NA,NA,NA
57594,790,791,1,NA,NA,NA,NA
57595,799,791,1,NA,NA,NA,NA
57598,786,1188,1,NA,NA,NA,NA
57599,786,726,1,NA,NA,NA,NA
57600,786,1206,1,NA,NA,NA,NA
57617,793,1497,1,NA,NA,NA,NA
57618,793,548,1,NA,NA,NA,NA
57619,793,1720,1,NA,NA,NA,NA
57620,793,8,1,NA,NA,NA,NA
57621,1120,1497,1,NA,NA,NA,NA
57622,1118,1497,1,NA,NA,NA,NA
57623,1118,548,1,NA,NA,NA,NA
57624,1118,1720,1,NA,NA,NA,NA
57625,1118,8,1,NA,NA,NA,NA
57626,1139,1497,1,NA,NA,NA,NA
57627,1139,548,1,NA,NA,NA,NA
57628,1139,1720,1,NA,NA,NA,NA
57629,1139,8,1,NA,NA,NA,NA
57630,1149,548,1,NA,NA,NA,NA
57631,1149,1720,1,NA,NA,NA,NA
57632,1149,8,1,NA,NA,NA,NA
57636,768,1407,1,NA,NA,NA,NA
57637,768,1326,1,NA,NA,NA,NA
57638,768,1503,1,NA,NA,NA,NA
57639,768,1401,1,NA,NA,NA,NA
57640,768,772,1,NA,NA,NA,NA
57641,768,1353,1,NA,NA,NA,NA
57642,768,1129,1,NA,NA,NA,NA
57643,768,1813,1,NA,NA,NA,NA
57644,768,1070,1,NA,NA,NA,NA
57645,768,979,1,NA,NA,NA,NA
57649,766,766,1,NA,NA,NA,NA
57661,1125,608,1,NA,NA,NA,NA
57664,1140,1452,1,NA,NA,NA,NA
57665,1140,1197,1,NA,NA,NA,NA
57666,797,1452,1,NA,NA,NA,NA
57667,797,641,1,NA,NA,NA,NA
57668,797,615,1,NA,NA,NA,NA
57674,1014,420,1,NA,NA,NA,NA
57675,1014,195,1,NA,NA,NA,NA
57676,1014,1469,1,NA,NA,NA,NA
57677,1014,429,1,NA,NA,NA,NA
57678,749,1032,1,NA,NA,NA,NA
57679,1013,429,1,NA,NA,NA,NA
57680,1013,1341,1,NA,NA,NA,NA
57681,1013,638,1,NA,NA,NA,NA
57682,1013,543,1,NA,NA,NA,NA
57683,783,1032,1,NA,NA,NA,NA
57684,773,1401,1,NA,NA,NA,NA
57685,773,1813,1,NA,NA,NA,NA
57686,773,979,1,NA,NA,NA,NA
57687,798,1032,1,NA,NA,NA,NA
57688,794,1428,1,NA,NA,NA,NA
57689,794,2073,1,NA,NA,NA,NA
57690,794,744,1,NA,NA,NA,NA
57691,794,1465,1,NA,NA,NA,NA
57692,794,267,1,NA,NA,NA,NA
57693,794,1099,1,NA,NA,NA,NA
57694,794,590,1,NA,NA,NA,NA
57695,794,714,1,NA,NA,NA,NA
57696,794,155,1,NA,NA,NA,NA
57697,1141,420,1,NA,NA,NA,NA
57698,1141,195,1,NA,NA,NA,NA
57699,1141,1469,1,NA,NA,NA,NA
57700,1141,1157,1,NA,NA,NA,NA
57701,1141,429,1,NA,NA,NA,NA
57702,796,745,1,NA,NA,NA,NA
57703,231,1374,1,NA,NA,NA,NA
57704,269,1374,1,NA,NA,NA,NA
57705,806,1684,1,NA,NA,NA,NA
57706,16,429,1,NA,NA,NA,NA
57707,16,1469,1,NA,NA,NA,NA
57708,17,745,1,NA,NA,NA,NA
57709,804,1309,1,NA,NA,NA,NA
57710,804,1341,1,NA,NA,NA,NA
57711,804,830,1,NA,NA,NA,NA
57712,804,744,1,NA,NA,NA,NA
57713,804,145,1,NA,NA,NA,NA
57714,804,1452,1,NA,NA,NA,NA
57715,804,1026,1,NA,NA,NA,NA
57716,804,1206,1,NA,NA,NA,NA
57717,807,1718,1,NA,NA,NA,NA
57718,807,1469,1,NA,NA,NA,NA
57719,774,1718,1,NA,NA,NA,NA
57720,769,2073,1,NA,NA,NA,NA
57722,1117,983,1,NA,NA,NA,NA
57723,209,1016,1,NA,NA,NA,NA
57724,209,1613,1,NA,NA,NA,NA
57726,1147,1078,1,NA,NA,NA,NA
57727,1147,1638,1,NA,NA,NA,NA
57728,1147,1076,1,NA,NA,NA,NA
57729,1147,1464,1,NA,NA,NA,NA
57730,1147,1084,1,NA,NA,NA,NA
57731,1147,1354,1,NA,NA,NA,NA
57732,1147,1762,1,NA,NA,NA,NA
57733,1147,743,1,NA,NA,NA,NA
57734,1147,1126,1,NA,NA,NA,NA
57735,803,1920,1,NA,NA,NA,NA
57736,777,1920,1,NA,NA,NA,NA
57737,780,1920,1,NA,NA,NA,NA
57738,779,1920,1,NA,NA,NA,NA
57739,785,1711,1,NA,NA,NA,NA
57746,800,1612,1,NA,NA,NA,NA
57747,800,1064,1,NA,NA,NA,NA
57748,800,1395,1,NA,NA,NA,NA
57749,800,1664,1,NA,NA,NA,NA
57750,800,1374,1,NA,NA,NA,NA
57751,800,1637,1,NA,NA,NA,NA
57752,787,1401,1,NA,NA,NA,NA
57763,809,1606,1,NA,NA,NA,NA
57775,789,1129,1,NA,NA,NA,NA
57782,1121,800,1,NA,NA,NA,NA
57783,1121,1374,1,NA,NA,NA,NA
57785,716,1129,1,NA,NA,NA,NA
57786,842,590,1,NA,NA,NA,NA
57787,855,750,1,NA,NA,NA,NA
57788,855,1464,1,NA,NA,NA,NA
57798,833,1129,1,NA,NA,NA,NA
57799,833,1443,1,NA,NA,NA,NA
57812,841,732,1,NA,NA,NA,NA
57813,841,1788,1,NA,NA,NA,NA
57814,832,1563,1,NA,NA,NA,NA
57816,1150,439,1,NA,NA,NA,NA
57817,1150,1351,1,NA,NA,NA,NA
57819,21,1563,1,NA,NA,NA,NA
57820,1156,1422,1,NA,NA,NA,NA
57821,1156,642,1,NA,NA,NA,NA
57823,1162,195,1,NA,NA,NA,NA
57824,854,1049,1,NA,NA,NA,NA
57827,795,1443,1,NA,NA,NA,NA
57828,795,1049,1,NA,NA,NA,NA
57837,859,1407,1,NA,NA,NA,NA
57838,859,1066,1,NA,NA,NA,NA
57839,859,1443,1,NA,NA,NA,NA
57840,859,1353,1,NA,NA,NA,NA
57841,859,1129,1,NA,NA,NA,NA
57842,859,1813,1,NA,NA,NA,NA
57843,859,1322,1,NA,NA,NA,NA
57844,859,1023,1,NA,NA,NA,NA
57845,859,1070,1,NA,NA,NA,NA
57846,883,802,1,NA,NA,NA,NA
57847,1207,481,1,NA,NA,NA,NA
57848,1207,439,1,NA,NA,NA,NA
57849,1207,745,1,NA,NA,NA,NA
57850,1207,615,1,NA,NA,NA,NA
57851,1207,1452,1,NA,NA,NA,NA
57852,31,1452,1,NA,NA,NA,NA
57853,22,519,1,NA,NA,NA,NA
57854,22,830,1,NA,NA,NA,NA
57855,25,145,1,NA,NA,NA,NA
57856,25,1341,1,NA,NA,NA,NA
57857,25,830,1,NA,NA,NA,NA
57858,24,1206,1,NA,NA,NA,NA
57859,23,1143,1,NA,NA,NA,NA
57860,23,1309,1,NA,NA,NA,NA
57861,23,195,1,NA,NA,NA,NA
57862,23,494,1,NA,NA,NA,NA
57863,23,1341,1,NA,NA,NA,NA
57864,23,1422,1,NA,NA,NA,NA
57865,23,267,1,NA,NA,NA,NA
57866,23,951,1,NA,NA,NA,NA
57867,23,830,1,NA,NA,NA,NA
57868,23,1083,1,NA,NA,NA,NA
57869,23,608,1,NA,NA,NA,NA
57870,23,759,1,NA,NA,NA,NA
57871,23,1490,1,NA,NA,NA,NA
57872,23,737,1,NA,NA,NA,NA
57873,23,802,1,NA,NA,NA,NA
57874,23,420,1,NA,NA,NA,NA
57875,23,1501,1,NA,NA,NA,NA
57876,23,1430,1,NA,NA,NA,NA
57877,23,296,1,NA,NA,NA,NA
57878,30,1351,1,NA,NA,NA,NA
57879,1202,481,1,NA,NA,NA,NA
57880,1202,239,1,NA,NA,NA,NA
57881,844,235,1,NA,NA,NA,NA
57882,844,1118,1,NA,NA,NA,NA
57883,29,1206,1,NA,NA,NA,NA
57884,28,1206,1,NA,NA,NA,NA
57885,27,1718,1,NA,NA,NA,NA
57886,27,548,1,NA,NA,NA,NA
57887,27,1720,1,NA,NA,NA,NA
57888,843,608,1,NA,NA,NA,NA
57893,856,1608,1,NA,NA,NA,NA
57894,856,1351,1,NA,NA,NA,NA
57895,856,1470,1,NA,NA,NA,NA
57896,856,1473,1,NA,NA,NA,NA
57897,856,714,1,NA,NA,NA,NA
57898,856,1832,1,NA,NA,NA,NA
57899,858,714,1,NA,NA,NA,NA
57907,846,1497,1,NA,NA,NA,NA
57908,846,548,1,NA,NA,NA,NA
57909,846,1720,1,NA,NA,NA,NA
57910,846,8,1,NA,NA,NA,NA
57911,847,1497,1,NA,NA,NA,NA
57912,847,548,1,NA,NA,NA,NA
57913,847,1720,1,NA,NA,NA,NA
57914,851,548,1,NA,NA,NA,NA
57915,851,1720,1,NA,NA,NA,NA
57916,851,1465,1,NA,NA,NA,NA
57917,862,1497,1,NA,NA,NA,NA
57918,862,548,1,NA,NA,NA,NA
57919,862,1465,1,NA,NA,NA,NA
57920,874,265,1,NA,NA,NA,NA
57921,874,548,1,NA,NA,NA,NA
57922,874,1639,1,NA,NA,NA,NA
57923,874,1720,1,NA,NA,NA,NA
57924,874,519,1,NA,NA,NA,NA
57925,874,802,1,NA,NA,NA,NA
57926,874,1497,1,NA,NA,NA,NA
57927,839,548,1,NA,NA,NA,NA
57929,863,1104,1,NA,NA,NA,NA
57930,845,1104,1,NA,NA,NA,NA
57931,867,1198,1,NA,NA,NA,NA
57932,867,439,1,NA,NA,NA,NA
57933,864,1104,1,NA,NA,NA,NA
57934,1182,1104,1,NA,NA,NA,NA
57935,837,267,1,NA,NA,NA,NA
57936,837,1469,1,NA,NA,NA,NA
57937,837,1920,1,NA,NA,NA,NA
57938,837,296,1,NA,NA,NA,NA
57939,837,439,1,NA,NA,NA,NA
57940,837,1104,1,NA,NA,NA,NA
57941,870,238,1,NA,NA,NA,NA
57942,870,1469,1,NA,NA,NA,NA
57943,872,238,1,NA,NA,NA,NA
57944,872,1469,1,NA,NA,NA,NA
57945,875,1186,1,NA,NA,NA,NA
57946,876,1198,1,NA,NA,NA,NA
57947,876,1493,1,NA,NA,NA,NA
57948,876,1186,1,NA,NA,NA,NA
57949,878,1104,1,NA,NA,NA,NA
57951,861,1206,1,NA,NA,NA,NA
57961,849,642,1,NA,NA,NA,NA
57962,849,1206,1,NA,NA,NA,NA
57967,850,737,1,NA,NA,NA,NA
57968,850,1188,1,NA,NA,NA,NA
57969,850,1157,1,NA,NA,NA,NA
57970,850,1719,1,NA,NA,NA,NA
57971,850,1718,1,NA,NA,NA,NA
57972,850,1206,1,NA,NA,NA,NA
57973,850,859,1,NA,NA,NA,NA
57974,866,642,1,NA,NA,NA,NA
57975,866,1718,1,NA,NA,NA,NA
57976,865,1188,1,NA,NA,NA,NA
57977,865,1206,1,NA,NA,NA,NA
57978,848,737,1,NA,NA,NA,NA
57979,848,1719,1,NA,NA,NA,NA
57980,848,642,1,NA,NA,NA,NA
57981,848,726,1,NA,NA,NA,NA
57982,848,1718,1,NA,NA,NA,NA
57983,848,1206,1,NA,NA,NA,NA
57984,868,737,1,NA,NA,NA,NA
57985,868,1719,1,NA,NA,NA,NA
57986,868,642,1,NA,NA,NA,NA
57987,868,726,1,NA,NA,NA,NA
57988,868,1718,1,NA,NA,NA,NA
57989,868,1206,1,NA,NA,NA,NA
57994,834,737,1,NA,NA,NA,NA
57995,834,1719,1,NA,NA,NA,NA
57996,834,642,1,NA,NA,NA,NA
57997,834,726,1,NA,NA,NA,NA
57998,834,1718,1,NA,NA,NA,NA
57999,834,1206,1,NA,NA,NA,NA
58000,869,859,1,NA,NA,NA,NA
58001,871,737,1,NA,NA,NA,NA
58002,801,737,1,NA,NA,NA,NA
58003,801,1188,1,NA,NA,NA,NA
58004,801,1157,1,NA,NA,NA,NA
58005,801,1719,1,NA,NA,NA,NA
58006,801,1718,1,NA,NA,NA,NA
58007,801,1206,1,NA,NA,NA,NA
58008,801,859,1,NA,NA,NA,NA
58009,873,737,1,NA,NA,NA,NA
58010,873,1718,1,NA,NA,NA,NA
58011,877,737,1,NA,NA,NA,NA
58012,877,1718,1,NA,NA,NA,NA
58013,890,745,1,NA,NA,NA,NA
58014,890,1967,1,NA,NA,NA,NA
58015,879,1201,1,NA,NA,NA,NA
58016,879,737,1,NA,NA,NA,NA
58017,879,1188,1,NA,NA,NA,NA
58018,879,1157,1,NA,NA,NA,NA
58019,879,1719,1,NA,NA,NA,NA
58020,879,1595,1,NA,NA,NA,NA
58021,879,642,1,NA,NA,NA,NA
58022,879,1718,1,NA,NA,NA,NA
58023,879,1206,1,NA,NA,NA,NA
58024,880,1719,1,NA,NA,NA,NA
58025,880,1188,1,NA,NA,NA,NA
58026,880,1718,1,NA,NA,NA,NA
58027,880,1206,1,NA,NA,NA,NA
58028,880,1157,1,NA,NA,NA,NA
58029,881,726,1,NA,NA,NA,NA
58030,881,1718,1,NA,NA,NA,NA
58041,889,1679,1,NA,NA,NA,NA
58042,889,1157,1,NA,NA,NA,NA
58043,891,745,1,NA,NA,NA,NA
58044,891,155,1,NA,NA,NA,NA
58045,891,1469,1,NA,NA,NA,NA
58046,891,1426,1,NA,NA,NA,NA
58047,892,615,1,NA,NA,NA,NA
58048,892,1341,1,NA,NA,NA,NA
58049,852,1349,1,NA,NA,NA,NA
58050,1029,439,1,NA,NA,NA,NA
58051,1029,477,1,NA,NA,NA,NA
58052,1029,1351,1,NA,NA,NA,NA
58053,1030,1341,1,NA,NA,NA,NA
58054,1034,1351,1,NA,NA,NA,NA
58055,425,439,1,NA,NA,NA,NA
58056,425,477,1,NA,NA,NA,NA
58057,1036,615,1,NA,NA,NA,NA
58058,1036,1341,1,NA,NA,NA,NA
58059,1035,267,1,NA,NA,NA,NA
58060,1035,1469,1,NA,NA,NA,NA
58061,1033,267,1,NA,NA,NA,NA
58062,1031,235,1,NA,NA,NA,NA
58063,1031,239,1,NA,NA,NA,NA
58064,1031,1602,1,NA,NA,NA,NA
58065,1031,429,1,NA,NA,NA,NA
58066,1031,155,1,NA,NA,NA,NA
58067,1032,267,1,NA,NA,NA,NA
58068,893,1066,1,NA,NA,NA,NA
58069,893,1213,1,NA,NA,NA,NA
58070,894,1066,1,NA,NA,NA,NA
58071,894,1213,1,NA,NA,NA,NA
58072,18,1040,1,NA,NA,NA,NA
58073,18,537,1,NA,NA,NA,NA
58074,18,1457,1,NA,NA,NA,NA
