id|agenda_legislativa_actividad_id|cuatrienio_id|legislatura_id|tipo_control_politico_id|estado_control_politico_id|titulo|fecha|tema_principal_id|tema_secundario_id|plenaria|tags|detalles|gacetas|numero_proposicion|activo|usercreated|usermodifed|created_at|updated_at
4977|98536|8|27|2|NA|Sobre “la importancia en la ratificación del - Acuerdo Regional sobre el Acceso a la Información, la Participación Pública y el Acceso a la Justicia en Asuntos Ambientales en América Latina y el Caribe, denominado Acuerdo de Escazú- suscrito por Colombia el 11 de Diciembre de 2019 en la ciudad de Nueva York|01/09/2020|108|3|FALSE|medio ambiente, acuerdo de escazu|NA|NA|13|NA|NA|NA|NA|NA
4978|98554|8|27|1|NA|Presenten un informe de rendición de cuentas de la Esap de los dos años de gobierno, en el que se incluya ejecución presupuestal, objetivos, metas, logros, etc|27/07/2020|2|138|FALSE|esap|NA|NA|1|NA|NA|NA|NA|NA
4979|98557|8|27|1|NA|Ministerio de Cultura presente un informe de rendición de cuentas de los dos años de gobierno, en el que se incluya ejecución presupuestal, objetivos, metas, logros, etc|28/07/2020|2|138|FALSE|ministerio de cultura|NA|NA|1|NA|NA|NA|NA|NA
4980|98582|8|27|1|NA|Situación de orden público en el Catatumbo y el Pacifico Nariñense por la que atraviesa el país.|25/08/2020|119|10|FALSE|orden publico|NA|NA|12|NA|NA|NA|NA|NA
4981|98586|8|26|1|NA|En el marco de sus competencias, exponga las perspectivas y acciones de su entidad frente a la problemática que enfrenta el sector lechero del país y de igual manera se rinda un informe sobre el sector lácteo en Colombia, teniendo en cuenta que en los últimos años, no ha vivido sus mejores momentos.|10/06/2020|8|64|FALSE|sector lechero|NA|NA|06, 15, 018, 19 y 20|NA|NA|NA|NA|NA
4982|98629|8|27|1|NA|Informar sobre las medidas establecidas en el marco de la emergencia de COVID 19 dirigidas hacia las personas que ejercen labores de cuidado médico y de trabajo doméstico remunerado|19/08/2020|22|128|FALSE|proteccion laboral|NA|NA|8|NA|NA|NA|NA|NA
4983|98637|8|NA|3|NA|Presentación de un informe ante la Plenaria del Senado, sobre la situación de Orden público nacional, generado por la muerte del ciudadano Javier Ordóñez|NA|119|123|FALSE|orden publico|NA|NA|NA|NA|NA|NA|NA|NA
4984|98642|8|NA|1|NA|Abuso de la fuerza por parte de la Policía Nacional|NA|123|119|FALSE|orden publico|NA|NA|NA|NA|NA|NA|NA|NA
4985|98664|8|NA|2|NA|"Audiencia publica sobre:

1.Proyecto de Ley No. 051/20 Senado “POR MEDIO DE LA CUAL SE INCENTIVA LA PARTICIPACIÓN POLÍTICA DE LOS NIÑOS, NIÑAS Y ADOLESCENTES ENTRE LOS 7 Y 17 AÑOS PERMITIENDO SU PARTICIPACIÓN POLÍTICA SIMBÓLICA EN LOS CERTÁMENES ELECTORALES”, 
2. Proyecto de Ley No. 067/20 Senado “POR MEDIO DE LA CUAL SE RESTABLECE EL DERECHO AL SUFRAGIO PARA LAS PERSONAS PRIVADAS DE LA LIBERTAD”, 
3. Proyecto de Ley No. 128/20 Senado “POR MEDIO DEL CUAL SE CREA LA LEY INTEGRAL DE LA MUJER PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y SE DICTAN OTRAS DISPOSICIONES”, 
4. Proyecto de Ley No. 150/20 Senado “POR LA CUAL SE PROMUEVE EL PLURALISMO POLÍTICO Y LA ADQUISICIÓN PROGRESIVA DE DERECHOS DE LOS PARTIDOS POLÍTICOS Y MOVIMIENTOS POLÍTICOS MEDIANTE LA CONFORMACIÓN DE COALICIONES A CORPORACIONES PÚBLICAS”, 
5. Proyecto de Ley 205/20. “POR MEDIO DE LA CUAL SE REFORMAN PROCEDIMIENTOS ELECTORALES Y SE DICTAN OTRAS DISPOSICIONES”, 
6. Proyecto de Ley 209/20. “POR MEDIO DE LA CUAL SE REGULA LA DIVULGACIÓN DE ENCUESTAS Y ESTUDIOS ELECTORALES EN ARAS DE GARANTIZAR SU CALIDAD Y CONFIABILIDAD Y SE DICTAN OTRAS DISPOSICIONES”, 
7. Proyecto de Ley 211/20 “POR MEDIO DE LA CUAL SE ESTABLECEN MEDIDAS PARA GARANTIZAR LA CALIDAD Y LA FIABILIDAD DE ENCUESTAS Y SONDEOS POLÍTICOS Y SE DICTAN OTRAS DISPOSICIONES”, 
8. Proyecto de Acto Legislativo No. 02/20 Senado “POR MEDIO DEL CUAL SE ADOPTA UNA REFORMA POLÍTICA Y ELECTORAL”, 
9. Proyecto de Acto Legislativo No. 07/20 Senado “POR MEDIO DEL CUAL SE ADOPTA UNA REFORMA POLÍTICA Y ELECTORAL QUE PERMITA LA APERTURA DEMOCRÁTICA PARA LA CONSTRUCCIÓN DE UNA PAZ ESTABLE Y DURADERA”, 
10. Proyecto de Acto Legislativo No. 15/20 Senado “POR MEDIO DEL CUAL SE LIMITAN LOS PERÍODOS DE LOS MIEMBROS DE LOS CUERPOS COLEGIADOS DE ELECCIÓN DIRECTA”
1. Proyecto de Ley No. 051/20 Senado, (Proyecto Original Gaceta No. 593/2020)
2. Proyecto de Ley No. 067/20 Senado, (Proyecto Original Gaceta No. 594/2020)
3. Proyecto de Ley No. 128/20 Senado, (Proyecto Original Gaceta No. 608/2020)
4. Proyecto de Ley No. 150/20 Senado, (Proyecto Original Gaceta No. 608/2020)
5. Proyecto de Ley No. 205/20. Senado, (Proyecto Original Gaceta No. 743/2020)
6. Proyecto de Ley No. 209/20. Senado, (Proyecto Original Gaceta No. 744/2020)
7. Proyecto de Ley No. 211/20, Senado, (Proyecto Original Gaceta No. 744/2020)
8. Proyecto de Acto Legislativo No. 02/20, Senado, (Proyecto Original Gaceta No. 585/2020)
9. Proyecto de Acto Legislativo No. 07/20, Senado, (Proyecto Original Gaceta No. 578/2020)
10. Proyecto de Acto Legislativo No. 15/20, Senado, (Proyecto Original Gaceta No. 580/2020)"|NA|101|130|FALSE|reforma política|NA|NA|NA|NA|NA|NA|NA|NA
4986|98705|8|27|1|NA|Informe a esta Célula Congresual las acciones y políticas públicas adoptadas por esa Cartera Ministerial en materia científica, tecnológica y de innovación que contribuyan en la implementación de medidas inmediatas para un desarrollo productivo por parte de las entidades y organismos públicos, para mitigar los efectos negativos de la emergencia generada por la Pandemia COVID 19 en todo el territorio Nacional.|05/08/2020|2|128|FALSE|NA|NA|NA|10|NA|NA|NA|NA|NA
4987|98310|8|NA|2|NA|Tema: Proyecto de Acto Legislativo No. 250 de 2020 Cámara “Por el cual se modifican los artículos 107, 258 y 262 de la Constitución Política de Colombia, se implementa una Reforma Política y se dictan otras disposiciones acumulado con el Proyecto de Acto Legislativo No. 145 de 2020 Cámara “Por medio del cual se modifica el artículo 262 de la Constitución Política de Colombia”.|NA|130|30|FALSE|reforma politica|NA|912/20|NA|NA|NA|NA|NA|NA
4988|98340|8|27|1|NA|Discutir sobre implementación y manejo de los recursos recaudados por el impuesto al carbono para la promoción del desarrollo sostenible bajo en carbono y resiliente del país.|22/07/2020|3|134|FALSE|impuesto al carbono|NA|1092/20|7|NA|NA|NA|NA|NA
4989|98438|8|NA|1|NA|Evaluar la situación de reactivación de la economía y su tratamiento desigual por parte del ejecutivo nacional al momento de adelantar los planes piloto.|NA|41|64|FALSE|reactivacion economica, covid 19|NA|1056/20|4|NA|NA|NA|NA|NA
4990|98256|8|NA|1|NA|Sustentación de los cuatro (4) últimos Informes Trimestrales de Gestión de la CNSC., a los cuales alude el artículo 12 de la ley 1033 de 2006.|NA|138|138|FALSE|comision nacional del servicio civil|NA|1119/20|NA|NA|NA|NA|NA|NA
4991|98352|8|NA|3|NA|Discutir sobre la derogatoria del Acuerdo 002 de 2020 expedido por el ICA, mediante el cual se permite la creación del Sistema de Autorización a Terceros - SAT|NA|8|138|FALSE|sistema de autorizacion a terceros, sat|NA|1260/20|NA|NA|NA|NA|NA|NA
4992|98523|8|NA|2|NA|Tema: Proyecto de Ley Estatutaria No. 009 de 2020 Cámara “Por la cual se modifican o adicionan los Decretos Legislativos expedidos en el marco de la Declaratoria del Estado de Emergencia Económica, Social y Ecológica generada por el covid-19, mediante los Decretos 417 del 17 de marzo de 2020 y 637 del 6 de mayo de 2020, y se dictan otras disposiciones”|NA|128|121|FALSE|covid 19, emergencia economica|NA|1272/20|NA|NA|NA|NA|NA|NA
4993|98332|8|NA|2|NA|La cultura en tiempos de pandemia.|NA|2|128|FALSE|cultura, covid 19|NA|1270/20|NA|NA|NA|NA|NA|NA
4994|98696|8|NA|2|NA|Tema: Proyecto de Ley No. 047 de 2020 Cámara “Por medio de la cual se dictan disposiciones para la conformación de los Tribunales Ambientales Especiales en el Estado Colombiano”.|NA|3|122|FALSE|tribunales ambientales|NA|1273/20|NA|NA|NA|NA|NA|NA
4995|98605|8|27|1|NA|Sobre la crisis del sector panelero y sobre la incursión en el mercado de un producto que intenta patentar el proceso de producción de la panela y que podría ahondar la crisis en el sector.|25/08/2020|8|64|FALSE|sector panelero|NA|1350/20|28|NA|NA|NA|NA|NA
4996|98532|8|27|1|NA|Informe sobre la gestión realizada por el Mincomercio y sus entidades adscritas y vinculadas durante los dos años de Gobierno del Presidente Iván Duque Márquez|04/08/2020|64|41|FALSE|ministerio de comercio|NA|1317/20|5|NA|NA|NA|NA|NA
4997|98609|8|27|1|NA|Debate de control político para discutir sobre el actual estado de la red terciaria y secundaria del país y la evidente necesidad de su mantenimiento e intervención constante, así como las medidas tomadas por el Gobierno Nacional para garantizar su efectividad y eficiencia en la cadena de abastecimiento  que necesita el país en estos tiempos de pandemia y el plan de acción a futuro.|09/09/2020|73|138|FALSE|red terciaria, red secundaria|NA|1421/20|1, 31|NA|NA|NA|NA|NA
4998|98307|8|NA|1|NA|Impacto y los beneficios económicos y sociales que han tenido el desarrollo y expansión de programas sociales como: Familias en Acción, Jóvenes en Acción, Colombia Mayor, Ingreso Solidario y Devolución del IVA|NA|116|95|FALSE|programas sociales, devolucion iva|NA|1175/20|3, 4 , 11|NA|NA|NA|NA|NA
4999|98442|8|27|1|NA|En el marco de sus competencias expongan el panorama general del sector arrocero en Colombia, teniendo en cuenta la incertidumbre generada en este sector, por la actual situación de pandemia COVID-19, el alza del precio del dólar, entre otros.|22/07/2020|8|128|FALSE|sector arrocero, covid 19|NA|45/21|3, 16, 17|NA|NA|NA|NA|NA
5000|101260|8|27|1|NA|Se rinda un detallado informe sobre los alcances constitucionales, legales y resuelvan en el seno de esta célula legislativa, las inquietudes que se derivan de la posible reglamentación en el proyecto de acuerdo en el cual se encuentra trabajando la ANT sobre “las regulaciones, limitaciones y ordenamientos especiales para la ocupación y acceso a la propiedad de las tierras baldías para la delimitación de las zonas de Desarrollo Empresarial”; ya que como lo ha señalado la Corte Constitucional, la entrega de terrenos baldíos a sujetos diferentes a los campesinos debe ser excepcional, porque estas tierras deben ser destinadas a reforma agraria.|29/09/2020|5|62|FALSE|tierras, baldios|NA|NA|21, 36|NA|NA|NA|NA|NA
5001|101286|8|27|1|NA|Debate de control político “Sobre las Cámaras de Comercio y su nulo aporte al Presupuesto General de la Nación|21/10/2020|64|138|FALSE|camaras de comercio|NA|NA|69|NA|NA|NA|NA|NA
5002|98711|8|27|1|NA|La Aeronáutica Civil presente un informe de rendición de cuentas de los dos años de gobierno, en el que se incluya ejecución presupuestal, objetivos, metas, logros, etc|27/07/2020|100|128|FALSE|1|NA|NA|NA|NA|NA|NA|NA|NA
5003|98714|8|27|1|NA|Invías presente un informe de rendición de cuentas de los dos años de gobierno, en el que se incluya ejecución presupuestal, objetivos, metas, logros, etc|27/07/2020|73|100|FALSE|tunel de la linea|NA|NA|1|NA|NA|NA|NA|NA
5004|98878|8|27|1|NA|Debate de control político sobre “Acuerdos de Extradición, extradición y/o deportación de miembros de las Autodefensas Unidas de Colombia - AUC y cumplimiento de las obligaciones dispuestas en la Ley 975 de 2005”.|09/09/2020|119|122|FALSE|justicia y paz|NA|1317/20|13|NA|NA|NA|NA|NA
5005|98763|8|NA|2|NA|Importancia de establecer una revisión y que se presente el análisis de los TLC suscritos por Colombia, conforme con el artículo 3ro. de la ley 1868 de 2017, con la intención de que se rinda el informe anual sobre los impactos negativos y positivos en materia macroeconómica de los TLC y que se informe sobre el estado de la balanza comercial de Colombia con los países con los cuales se tiene Acuerdos Comerciales|NA|108|64|FALSE|tlc|NA|NA|NA|NA|NA|NA|NA|NA
5006|98789|8|27|1|NA|Discutir sobre la Sociedad de Activos Especiales - SAE: su administración, conformación, régimen jurídico, socios, rentabilidad, presupuesto, rentabilidad y especialmente la regencia de los bienes muebles, inmuebles, vehículos, joyas, obras de arte, divisas tanto en el país como en el exterior, entre otros.|11/08/2020|11|123|FALSE|sociedad de activos especiales, bienes incautados|NA|NA|4|NA|NA|NA|NA|NA
5007|98797|8|NA|2|NA|"Tema: Proyecto de Ley Estatutaria No. 409 de 2020 Cámara - 234 de 2020 Senado “Por la cual se expide
el Código Electoral Colombiano y se dictan otras disposiciones”."|NA|101|30|FALSE|codigo electoral|NA|NA|NA|NA|NA|NA|NA|NA
5008|98802|8|27|1|NA|El Ministerio de Educación Nacional informe sobre el impacto de la pandemia Covid-19 en el sistema educativo público y privado, acciones y lineamientos para la prestación del servicio de educación en casa y en presencialidad, bajo el esquema de alternancia propuesto por el Gobierno Nacional, y los resultados de las medidas de bioseguridad en la comunidad educativa para el regreso a clases.|05/08/2020|2|128|FALSE|presencialidad, educacion en casa|NA|NA|13, 27|NA|NA|NA|NA|NA
5009|98821|8|NA|3|NA|"Intervención del funcionario invitado Dr. Carlos Holmes Trujillo, Ministro de Defensa Nacional 
"|NA|123|128|FALSE|NA|NA|757/20|NA|NA|NA|NA|NA|NA
5010|98825|8|26|1|NA|Discutir sobre los distintos programas sociales para mitigar las consecuencias económicas adversas del aislamiento social preventivo y obligatorio|15/04/2020|116|128|FALSE|covid 19, familias en accion, jovenes en accion, ingresos social|NA|758/20|11|NA|NA|NA|NA|NA
5011|98906|8|27|1|NA|Ministerio del Interior presente un informe de rendición de cuentas de los dos años de gobierno, en el que se incluya ejecución presupuestal, objetivos, metas, logros, etc|27/07/2020|138|NA|FALSE|ministerio del interior|NA|NA|1|NA|NA|NA|NA|NA
5012|98933|8|27|1|NA|"La Agencia Nacional de Infraestructura -ANI- recientemente decretó la declaratoria de caducidad del Contrato de Concesión de la Red Férrea del Pacífico, que cubre 498 Km  en el tramo Buenaventura – Cali – Zarzal - La Tebaida en los Departamentos de Caldas, Quindío, Risaralda y el Valle, suscrito el 18 de diciembre de 1998, por un periodo de treinta(30) años, cuyo objeto es  la rehabilitación, conservación, operación y explotación de la infraestructura de transporte férreo de la Red del Pacífico.
 
En vista de la importancia que representa para la región la operación del Ferrocarril del Pacífico, lo que facilita la conectividad, y competitividad que permiten reactivar la economía vallecaucana con transporte de carga, se hace necesario conocer las razones de fondo que llevaron a la caducidad del contrato por parte de la ANI, y evaluar las alternativas de solución inmediata por parte del Gobierno Nacional y Departamental tendientes a concretar una nueva concesión para rehabilitar este importante corredor férreo."|19/08/2020|100|73|FALSE|lineas ferreas, ferrocarril, tren|NA|NA|18|NA|NA|NA|NA|NA
5013|98960|8|27|1|NA|Evaluar el proceso adelantado en la subasta del espectro radioeléctrico en las bandas de frecuencia de 700, 1900 y 2.500 MHz., los resultados de la misma, y el avance en la materialización de la conectividad a las 3.658 localidades de las zonas rurales en los 32 departamentos del país.|02/09/2020|53|138|FALSE|espectro radioelectrico|NA|NA|22|NA|NA|NA|NA|NA
5014|100924|8|27|1|NA|La Directora del Departamento de Prosperidad Social rinda informe detallado sobre el desarrollo y la ejecución de los proyectos de pavimentación y malla vial a cargo de la entidad que preside|21/10/2020|73|116|FALSE|infraestructura vial|NA|NA|70|NA|NA|NA|NA|NA
5015|98915|8|NA|1|NA|"Desarrollo de los programas sociales y de transferencias monetarias para la
superación de la pobreza."|NA|116|128|FALSE|programas de subsidios, covid 19|NA|1176/20|14|NA|NA|NA|NA|NA
5016|98909|8|NA|2|NA|Tema: Proyecto de Ley No. 060 de 2020 Cámara “Por medio de la cual se modifica el artículo 386 del Código General del Proceso”.|NA|122|NA|FALSE|codigo general del proceso|NA|1275/20|NA|NA|NA|NA|NA|NA
5017|98912|8|NA|2|NA|Tema: Proyecto de Ley No. 046 de 2020 Cámara “Por medio de la cual se incorporan al título XII del Código Penal (Ley 599 de 2000) disposiciones tendientes a combatir grupos de seguridad que ejecuten actos ilegales, grupos armados organizados ilegalmente denominados paramilitares, grupos de autodefensas, así como sus redes de apoyo, estructuras o prácticas u otras denominaciones equivalentes.|NA|119|122|FALSE|paramilitares, autodefensas|NA|1275/20|NA|NA|NA|NA|NA|NA
5018|98736|8|NA|3|NA|Sentencia de la Corte Interamericana de Derechos Humanos del 8 de julio de 2020, en el caso Gustavo Petro Urrego.|NA|122|138|FALSE|corte interamericana de derechos humanos|NA|1185/20|54|NA|NA|NA|NA|NA
5019|97665|8|NA|1|NA|Sustentación de los informes presupuestales 2021 del Departamento Administrativo de la Función Pública y la Comisión Nacional del Servicio Civil, para los efectos de las recomendaciones a las cuales alude el artículo cuarto (4º) de la Ley tercera de 1992.|NA|133|138|FALSE|presupuesto, PGN, servicio civil, funcion publica|NA|789/20|NA|NA|NA|NA|NA|NA
5020|99018|8|27|1|NA|La situación de líderes sociales, defensores de Derechos Humanos y personas en proceso de reincorporación|28/07/2020|119|146|FALSE|NA|NA|NA|08, 31, 50|NA|NA|NA|NA|NA
