id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
513,5012,17242,NA,1,1,NA,NA,NA,NA
514,5012,17243,NA,0,1,NA,NA,NA,NA
515,5011,16703,NA,0,1,NA,NA,NA,NA
516,5011,16935,NA,0,1,NA,NA,NA,NA
517,5011,17119,NA,1,1,NA,NA,NA,NA
518,5010,16970,1,1,1,NA,NA,NA,NA
519,5009,17095,1,1,1,NA,NA,NA,NA
520,5008,16898,NA,1,1,NA,NA,NA,NA
521,5006,16703,NA,0,1,NA,NA,NA,NA
522,5006,16935,NA,0,1,NA,NA,NA,NA
523,5006,17110,NA,0,1,NA,NA,NA,NA
524,5006,17239,NA,1,1,NA,NA,NA,NA
525,5004,16703,2,0,1,NA,NA,NA,NA
526,5004,16914,2,1,1,NA,NA,NA,NA
527,5004,17099,1,1,1,NA,NA,NA,NA
528,5004,17110,5,0,1,NA,NA,NA,NA
529,5004,17234,2,0,1,NA,NA,NA,NA
530,5004,17240,2,1,1,NA,NA,NA,NA
531,5004,17241,2,1,1,NA,NA,NA,NA
532,5003,16703,NA,0,1,NA,NA,NA,NA
533,5003,16933,NA,1,1,NA,NA,NA,NA
534,5003,16935,NA,0,1,NA,NA,NA,NA
535,5002,16703,NA,0,1,NA,NA,NA,NA
536,5002,16868,NA,1,1,NA,NA,NA,NA
537,5002,16935,NA,0,1,NA,NA,NA,NA
538,5001,14659,NA,1,1,NA,NA,NA,NA
539,5001,15664,NA,0,1,NA,NA,NA,NA
540,5001,16935,NA,0,1,NA,NA,NA,NA
541,5001,16987,NA,1,1,NA,NA,NA,NA
542,5001,17061,NA,1,1,NA,NA,NA,NA
543,5001,15130,NA,1,1,NA,NA,NA,NA
544,5000,14943,NA,0,1,NA,NA,NA,NA
545,5000,16703,NA,0,1,NA,NA,NA,NA
546,5000,16107,NA,0,1,NA,NA,NA,NA
547,5000,17035,NA,1,1,NA,NA,NA,NA
548,5000,17114,NA,1,1,NA,NA,NA,NA
549,5000,17234,NA,0,1,NA,NA,NA,NA
550,5000,17272,NA,0,1,NA,NA,NA,NA
551,4999,17074,1,1,1,NA,NA,NA,NA
552,4999,17114,2,1,1,NA,NA,NA,NA
553,4999,15130,5,1,1,NA,NA,NA,NA
554,4998,17071,1,1,1,NA,NA,NA,NA
555,4998,15130,2,1,1,NA,NA,NA,NA
556,4998,16970,1,1,1,NA,NA,NA,NA
557,4997,16897,1,1,1,NA,NA,NA,NA
558,4997,16933,1,1,1,NA,NA,NA,NA
559,4997,16961,1,1,1,NA,NA,NA,NA
560,4997,15130,NA,1,1,NA,NA,NA,NA
561,4996,14659,1,1,1,NA,NA,NA,NA
562,4996,17079,1,1,1,NA,NA,NA,NA
563,4995,14659,1,1,1,NA,NA,NA,NA
564,4995,16987,1,1,1,NA,NA,NA,NA
565,4995,17114,1,1,1,NA,NA,NA,NA
566,4991,16960,1,1,1,NA,NA,NA,NA
567,4991,17070,1,1,1,NA,NA,NA,NA
568,4991,17114,1,1,1,NA,NA,NA,NA
569,4990,15772,1,1,1,NA,NA,NA,NA
570,4989,14659,1,1,1,NA,NA,NA,NA
571,4989,2521,NA,0,1,NA,NA,NA,NA
572,4989,16248,NA,0,1,NA,NA,NA,NA
573,4989,16703,NA,0,1,NA,NA,NA,NA
574,4989,16935,2,0,1,NA,NA,NA,NA
575,4989,16987,1,1,1,NA,NA,NA,NA
576,4989,17020,NA,0,1,NA,NA,NA,NA
577,4989,17033,1,0,1,NA,NA,NA,NA
578,4989,17107,2,1,1,NA,NA,NA,NA
579,4989,17114,2,1,1,NA,NA,NA,NA
580,4989,17119,2,1,1,NA,NA,NA,NA
581,4989,17194,1,0,1,NA,NA,NA,NA
582,4989,15130,2,1,1,NA,NA,NA,NA
583,4989,17234,2,0,1,NA,NA,NA,NA
584,4989,16857,1,0,1,NA,NA,NA,NA
585,4988,16894,1,1,1,NA,NA,NA,NA
586,4988,16959,1,1,1,NA,NA,NA,NA
587,4988,15130,2,1,1,NA,NA,NA,NA
588,4988,17217,NA,0,1,NA,NA,NA,NA
589,4988,16969,5,1,1,NA,NA,NA,NA
590,4986,17115,NA,1,1,NA,NA,NA,NA
591,4984,16703,NA,0,1,NA,NA,NA,NA
592,4984,16999,NA,1,1,NA,NA,NA,NA
593,4984,17095,NA,1,1,NA,NA,NA,NA
594,4984,17119,NA,1,1,NA,NA,NA,NA
595,4984,17234,NA,0,1,NA,NA,NA,NA
596,4984,17235,NA,1,1,NA,NA,NA,NA
597,4983,17095,NA,1,1,NA,NA,NA,NA
598,4982,17107,NA,1,1,NA,NA,NA,NA
599,4982,17116,NA,1,1,NA,NA,NA,NA
600,4982,15130,NA,1,1,NA,NA,NA,NA
601,4981,14659,NA,1,1,NA,NA,NA,NA
602,4981,14692,NA,0,1,NA,NA,NA,NA
603,4981,16960,NA,1,1,NA,NA,NA,NA
604,4981,17114,NA,1,1,NA,NA,NA,NA
605,4981,17236,NA,0,1,NA,NA,NA,NA
606,4981,17237,NA,0,1,NA,NA,NA,NA
607,4980,17095,NA,1,1,NA,NA,NA,NA
608,4980,17110,NA,0,1,NA,NA,NA,NA
609,4979,16703,NA,0,1,NA,NA,NA,NA
610,4979,16896,NA,1,1,NA,NA,NA,NA
611,4979,16935,NA,0,1,NA,NA,NA,NA
612,4978,16935,NA,0,1,NA,NA,NA,NA
613,4978,17029,NA,1,1,NA,NA,NA,NA
614,4977,16894,NA,0,1,NA,NA,NA,NA
615,4977,17119,NA,0,1,NA,NA,NA,NA
616,4977,17205,NA,0,1,NA,NA,NA,NA
617,4976,16898,NA,1,1,NA,NA,NA,NA
618,4976,16915,NA,1,1,NA,NA,NA,NA
619,4976,17042,NA,1,1,NA,NA,NA,NA
620,4976,17108,NA,1,1,NA,NA,NA,NA
621,4975,14879,NA,1,1,NA,NA,NA,NA
622,4975,17071,NA,1,1,NA,NA,NA,NA
623,4975,15130,NA,1,1,NA,NA,NA,NA
624,4975,16969,NA,1,1,NA,NA,NA,NA
625,4974,16898,NA,0,1,NA,NA,NA,NA
626,4974,17109,NA,0,1,NA,NA,NA,NA
627,4973,17095,NA,1,1,NA,NA,NA,NA
628,4973,17110,NA,0,1,NA,NA,NA,NA
629,4972,16703,NA,0,1,NA,NA,NA,NA
630,4972,17110,NA,0,1,NA,NA,NA,NA
631,4972,17176,NA,0,1,NA,NA,NA,NA
632,4972,17178,NA,0,1,NA,NA,NA,NA
633,4972,17235,NA,1,1,NA,NA,NA,NA
634,4971,14879,NA,1,1,NA,NA,NA,NA
635,4971,15130,NA,1,1,NA,NA,NA,NA
636,4970,16920,NA,1,1,NA,NA,NA,NA
637,4970,16933,NA,1,1,NA,NA,NA,NA
638,4970,16997,NA,1,1,NA,NA,NA,NA
639,4970,17023,NA,1,1,NA,NA,NA,NA
640,4969,16935,NA,0,1,NA,NA,NA,NA
641,4969,17095,NA,1,1,NA,NA,NA,NA
642,4969,17099,NA,1,1,NA,NA,NA,NA
643,4969,17110,NA,0,1,NA,NA,NA,NA
644,4969,17230,NA,1,1,NA,NA,NA,NA
645,4969,17231,NA,1,1,NA,NA,NA,NA
646,4969,17232,NA,0,1,NA,NA,NA,NA
647,4968,16490,NA,0,1,NA,NA,NA,NA
648,4968,16530,NA,1,1,NA,NA,NA,NA
649,4968,16703,NA,0,1,NA,NA,NA,NA
650,4968,16916,NA,1,1,NA,NA,NA,NA
651,4968,16984,NA,0,1,NA,NA,NA,NA
652,4968,17076,NA,0,1,NA,NA,NA,NA
653,4968,17107,NA,1,1,NA,NA,NA,NA
654,4968,17113,NA,1,1,NA,NA,NA,NA
655,4968,17115,NA,1,1,NA,NA,NA,NA
656,4968,15130,NA,1,1,NA,NA,NA,NA
657,4968,15206,NA,1,1,NA,NA,NA,NA
658,4967,16904,NA,1,1,NA,NA,NA,NA
659,4966,14659,NA,1,1,NA,NA,NA,NA
660,4966,16897,NA,1,1,NA,NA,NA,NA
661,4966,17117,NA,1,1,NA,NA,NA,NA
662,4966,17079,NA,1,1,NA,NA,NA,NA
663,4965,16703,NA,0,1,NA,NA,NA,NA
664,4965,16896,NA,1,1,NA,NA,NA,NA
665,4965,16898,NA,1,1,NA,NA,NA,NA
666,4965,16935,NA,0,1,NA,NA,NA,NA
667,4965,17071,NA,1,1,NA,NA,NA,NA
668,4965,17107,NA,1,1,NA,NA,NA,NA
669,4965,17186,NA,1,1,NA,NA,NA,NA
670,4965,17196,NA,1,1,NA,NA,NA,NA
671,4964,14659,NA,1,1,NA,NA,NA,NA
672,4964,17095,NA,1,1,NA,NA,NA,NA
673,4964,17099,NA,1,1,NA,NA,NA,NA
674,4963,17071,NA,1,1,NA,NA,NA,NA
675,4963,15130,NA,1,1,NA,NA,NA,NA
676,4963,16970,NA,1,1,NA,NA,NA,NA
677,4962,14659,NA,1,1,NA,NA,NA,NA
678,4962,16703,NA,0,1,NA,NA,NA,NA
679,4962,16935,NA,0,1,NA,NA,NA,NA
680,4962,17127,NA,1,1,NA,NA,NA,NA
681,4960,16894,NA,1,1,NA,NA,NA,NA
682,4960,16959,NA,1,1,NA,NA,NA,NA
683,4960,15130,NA,1,1,NA,NA,NA,NA
684,4960,17217,NA,0,1,NA,NA,NA,NA
685,4960,16969,NA,1,1,NA,NA,NA,NA
686,4959,16565,1,0,1,NA,NA,NA,NA
687,4959,17114,1,1,1,NA,NA,NA,NA
688,4958,17095,NA,0,1,NA,NA,NA,NA
689,4958,17119,NA,0,1,NA,NA,NA,NA
690,4958,17227,NA,0,1,NA,NA,NA,NA
691,4957,17071,NA,0,1,NA,NA,NA,NA
692,4957,15130,NA,1,1,NA,NA,NA,NA
693,4957,16970,NA,1,1,NA,NA,NA,NA
694,4956,16902,NA,1,1,NA,NA,NA,NA
695,4956,16964,NA,1,1,NA,NA,NA,NA
696,4956,17109,NA,1,1,NA,NA,NA,NA
697,4956,17226,NA,1,1,NA,NA,NA,NA
698,4955,14659,NA,1,1,NA,NA,NA,NA
699,4955,17095,NA,1,1,NA,NA,NA,NA
700,4955,17099,NA,1,1,NA,NA,NA,NA
701,4953,16996,NA,1,1,NA,NA,NA,NA
702,4952,17021,NA,1,1,NA,NA,NA,NA
703,4952,17070,NA,1,1,NA,NA,NA,NA
704,4952,17074,NA,1,1,NA,NA,NA,NA
705,4952,17107,NA,1,1,NA,NA,NA,NA
706,4952,17114,NA,1,1,NA,NA,NA,NA
707,4952,17115,NA,1,1,NA,NA,NA,NA
708,4952,15130,NA,1,1,NA,NA,NA,NA
709,4952,15206,NA,1,1,NA,NA,NA,NA
710,4951,10625,NA,0,1,NA,NA,NA,NA
711,4951,10626,NA,0,1,NA,NA,NA,NA
712,4951,16703,NA,0,1,NA,NA,NA,NA
713,4949,17030,NA,1,1,NA,NA,NA,NA
714,4949,17127,NA,1,1,NA,NA,NA,NA
715,4948,14774,NA,0,1,NA,NA,NA,NA
716,4948,16916,2,1,1,NA,NA,NA,NA
717,4948,17014,NA,0,1,NA,NA,NA,NA
718,4948,17107,2,1,1,NA,NA,NA,NA
719,4948,17128,1,0,1,NA,NA,NA,NA
720,4948,17135,1,0,1,NA,NA,NA,NA
721,4947,7342,1,1,1,NA,NA,NA,NA
722,4946,17021,2,1,1,NA,NA,NA,NA
723,4946,17070,5,1,1,NA,NA,NA,NA
724,4946,17074,1,1,1,NA,NA,NA,NA
725,4946,17107,2,1,1,NA,NA,NA,NA
726,4946,17114,2,1,1,NA,NA,NA,NA
727,4946,17115,1,1,1,NA,NA,NA,NA
728,4946,15130,2,1,1,NA,NA,NA,NA
729,4946,15206,5,1,1,NA,NA,NA,NA
730,4945,16703,2,0,1,NA,NA,NA,NA
731,4945,16901,1,1,1,NA,NA,NA,NA
732,4945,16935,2,0,1,NA,NA,NA,NA
733,4945,17072,1,0,1,NA,NA,NA,NA
734,4945,17099,1,1,1,NA,NA,NA,NA
735,4945,17052,1,0,1,NA,NA,NA,NA
736,4945,17110,5,0,1,NA,NA,NA,NA
737,4945,17176,NA,0,1,NA,NA,NA,NA
738,4945,17177,1,0,1,NA,NA,NA,NA
739,4944,16525,1,1,1,NA,NA,NA,NA
740,4944,17117,1,1,1,NA,NA,NA,NA
741,4944,15130,2,1,1,NA,NA,NA,NA
742,4944,17228,1,1,1,NA,NA,NA,NA
743,4943,16894,NA,1,1,NA,NA,NA,NA
744,4943,16959,NA,1,1,NA,NA,NA,NA
745,4943,15130,NA,1,1,NA,NA,NA,NA
746,4943,17217,NA,0,1,NA,NA,NA,NA
747,4943,16969,NA,1,1,NA,NA,NA,NA
748,4942,10625,NA,0,1,NA,NA,NA,NA
749,4942,10626,NA,0,1,NA,NA,NA,NA
750,4942,16703,NA,0,1,NA,NA,NA,NA
751,4942,16897,2,1,1,NA,NA,NA,NA
752,4942,16933,NA,1,1,NA,NA,NA,NA
753,4942,16934,1,1,1,NA,NA,NA,NA
754,4942,16935,NA,0,1,NA,NA,NA,NA
755,4942,15130,NA,0,1,NA,NA,NA,NA
756,4941,16898,NA,1,1,NA,NA,NA,NA
757,4941,17092,NA,0,1,NA,NA,NA,NA
758,4940,14659,1,1,1,NA,NA,NA,NA
759,4940,16235,1,0,1,NA,NA,NA,NA
760,4940,16248,1,0,1,NA,NA,NA,NA
761,4940,16413,1,0,1,NA,NA,NA,NA
762,4940,16817,1,0,1,NA,NA,NA,NA
763,4940,17033,1,0,1,NA,NA,NA,NA
764,4940,15130,2,1,1,NA,NA,NA,NA
765,4939,10625,2,0,1,NA,NA,NA,NA
766,4939,10626,2,0,1,NA,NA,NA,NA
767,4939,16581,2,1,1,NA,NA,NA,NA
768,4939,16703,2,1,1,NA,NA,NA,NA
769,4939,16959,1,1,1,NA,NA,NA,NA
770,4939,17095,1,1,1,NA,NA,NA,NA
771,4939,17096,1,1,1,NA,NA,NA,NA
772,4939,17110,5,0,1,NA,NA,NA,NA
773,4939,17119,1,1,1,NA,NA,NA,NA
774,4939,17212,1,1,1,NA,NA,NA,NA
775,4938,14879,1,1,1,NA,NA,NA,NA
776,4938,16525,1,1,1,NA,NA,NA,NA
777,4938,17001,1,0,1,NA,NA,NA,NA
778,4938,15130,1,1,1,NA,NA,NA,NA
779,4937,16897,2,1,1,NA,NA,NA,NA
780,4937,17028,1,1,1,NA,NA,NA,NA
781,4936,15243,NA,1,1,NA,NA,NA,NA
782,4936,15511,NA,1,1,NA,NA,NA,NA
783,4936,16894,1,1,1,NA,NA,NA,NA
784,4936,16938,NA,1,1,NA,NA,NA,NA
785,4936,17071,2,1,1,NA,NA,NA,NA
786,4936,15130,2,1,1,NA,NA,NA,NA
787,4936,17210,NA,1,1,NA,NA,NA,NA
788,4936,17216,NA,1,1,NA,NA,NA,NA
789,4936,17205,1,1,1,NA,NA,NA,NA
790,4936,16836,NA,0,1,NA,NA,NA,NA
791,4935,15243,1,1,1,NA,NA,NA,NA
792,4935,16935,2,0,1,NA,NA,NA,NA
793,4935,15130,2,1,1,NA,NA,NA,NA
794,4935,17205,2,1,1,NA,NA,NA,NA
795,4935,16836,1,1,1,NA,NA,NA,NA
796,4934,17108,1,1,1,NA,NA,NA,NA
797,4934,15130,1,1,1,NA,NA,NA,NA
798,4933,16530,1,1,1,NA,NA,NA,NA
799,4933,16916,1,1,1,NA,NA,NA,NA
800,4933,17107,1,1,1,NA,NA,NA,NA
801,4933,17119,1,1,1,NA,NA,NA,NA
802,4932,16902,5,1,1,NA,NA,NA,NA
803,4932,17116,1,1,1,NA,NA,NA,NA
804,4931,10625,5,0,1,NA,NA,NA,NA
805,4931,10626,5,0,1,NA,NA,NA,NA
806,4931,16703,2,0,1,NA,NA,NA,NA
807,4931,16928,2,0,1,NA,NA,NA,NA
808,4931,16935,2,0,1,NA,NA,NA,NA
809,4931,17072,1,0,1,NA,NA,NA,NA
810,4931,17085,2,0,1,NA,NA,NA,NA
811,4931,17110,5,0,1,NA,NA,NA,NA
812,4931,17177,1,0,1,NA,NA,NA,NA
813,4931,17178,1,0,1,NA,NA,NA,NA
814,4931,17209,1,0,1,NA,NA,NA,NA
815,4931,17218,1,0,1,NA,NA,NA,NA
816,4931,17219,1,0,1,NA,NA,NA,NA
817,4931,17220,1,0,1,NA,NA,NA,NA
818,4930,16992,NA,1,1,NA,NA,NA,NA
819,4930,17143,NA,1,1,NA,NA,NA,NA
820,4930,17148,NA,1,1,NA,NA,NA,NA
821,4929,16897,NA,1,1,NA,NA,NA,NA
822,4929,16933,NA,1,1,NA,NA,NA,NA
823,4929,17089,NA,1,1,NA,NA,NA,NA
824,4928,14659,NA,1,1,NA,NA,NA,NA
825,4928,16894,NA,1,1,NA,NA,NA,NA
826,4928,16896,NA,1,1,NA,NA,NA,NA
827,4928,16897,NA,1,1,NA,NA,NA,NA
828,4928,16898,NA,1,1,NA,NA,NA,NA
829,4928,16960,NA,1,1,NA,NA,NA,NA
830,4928,17071,NA,1,1,NA,NA,NA,NA
831,4928,17095,NA,1,1,NA,NA,NA,NA
832,4928,17099,NA,1,1,NA,NA,NA,NA
833,4928,17107,NA,1,1,NA,NA,NA,NA
834,4928,17116,NA,1,1,NA,NA,NA,NA
835,4928,17119,NA,1,1,NA,NA,NA,NA
836,4928,17163,NA,1,1,NA,NA,NA,NA
837,4928,17182,NA,1,1,NA,NA,NA,NA
838,4928,17205,NA,1,1,NA,NA,NA,NA
839,4928,16969,NA,1,1,NA,NA,NA,NA
840,4927,15719,NA,1,1,NA,NA,NA,NA
841,4927,16904,NA,1,1,NA,NA,NA,NA
842,4927,17116,NA,1,1,NA,NA,NA,NA
843,4927,15352,NA,1,1,NA,NA,NA,NA
844,4926,16703,NA,0,1,NA,NA,NA,NA
845,4926,16868,NA,1,1,NA,NA,NA,NA
846,4926,16897,NA,1,1,NA,NA,NA,NA
847,4926,16935,NA,0,1,NA,NA,NA,NA
848,4926,17107,NA,1,1,NA,NA,NA,NA
849,4926,17170,NA,0,1,NA,NA,NA,NA
850,4926,17206,NA,1,1,NA,NA,NA,NA
851,4925,16703,NA,0,1,NA,NA,NA,NA
852,4925,16935,NA,0,1,NA,NA,NA,NA
853,4925,16996,NA,1,1,NA,NA,NA,NA
854,4925,17039,NA,1,1,NA,NA,NA,NA
855,4925,17163,NA,1,1,NA,NA,NA,NA
856,4925,17200,NA,1,1,NA,NA,NA,NA
857,4925,17222,NA,1,1,NA,NA,NA,NA
858,4925,17223,NA,1,1,NA,NA,NA,NA
859,4924,17098,NA,1,1,NA,NA,NA,NA
860,4924,17221,NA,1,1,NA,NA,NA,NA
861,4923,16505,NA,1,1,NA,NA,NA,NA
862,4923,16530,NA,1,1,NA,NA,NA,NA
863,4923,16916,NA,1,1,NA,NA,NA,NA
864,4923,17108,NA,1,1,NA,NA,NA,NA
865,4923,15206,NA,1,1,NA,NA,NA,NA
866,4922,16894,NA,1,1,NA,NA,NA,NA
867,4922,16959,NA,1,1,NA,NA,NA,NA
868,4922,15130,NA,1,1,NA,NA,NA,NA
869,4922,17217,NA,0,1,NA,NA,NA,NA
870,4922,16969,NA,1,1,NA,NA,NA,NA
871,4921,16920,NA,1,1,NA,NA,NA,NA
872,4921,17214,NA,0,1,NA,NA,NA,NA
873,4920,17099,NA,1,1,NA,NA,NA,NA
874,4920,17108,NA,1,1,NA,NA,NA,NA
875,4920,15206,NA,1,1,NA,NA,NA,NA
876,4919,17107,1,1,1,NA,NA,NA,NA
877,4919,17119,1,1,1,NA,NA,NA,NA
878,4919,17172,1,0,1,NA,NA,NA,NA
879,4919,17173,1,0,1,NA,NA,NA,NA
880,4918,16970,1,1,1,NA,NA,NA,NA
881,4917,14659,NA,1,1,NA,NA,NA,NA
882,4917,16703,NA,0,1,NA,NA,NA,NA
883,4917,16935,NA,0,1,NA,NA,NA,NA
884,4917,17032,NA,0,1,NA,NA,NA,NA
885,4917,17033,NA,0,1,NA,NA,NA,NA
886,4917,17127,NA,1,1,NA,NA,NA,NA
887,4917,17188,NA,0,1,NA,NA,NA,NA
888,4917,16857,NA,0,1,NA,NA,NA,NA
889,4916,3071,1,1,1,NA,NA,NA,NA
890,4916,10915,1,1,1,NA,NA,NA,NA
891,4916,10916,1,1,1,NA,NA,NA,NA
892,4916,16959,1,1,1,NA,NA,NA,NA
893,4916,17071,2,1,1,NA,NA,NA,NA
894,4916,15130,2,1,1,NA,NA,NA,NA
895,4916,17205,1,1,1,NA,NA,NA,NA
896,4915,17071,1,1,1,NA,NA,NA,NA
897,4915,15130,1,1,1,NA,NA,NA,NA
898,4915,17208,1,1,1,NA,NA,NA,NA
899,4914,17071,5,1,1,NA,NA,NA,NA
900,4914,17114,1,1,1,NA,NA,NA,NA
901,4914,15130,5,1,1,NA,NA,NA,NA
902,4913,16530,1,1,1,NA,NA,NA,NA
903,4913,17109,1,1,1,NA,NA,NA,NA
904,4913,15206,1,1,1,NA,NA,NA,NA
905,4912,16935,2,0,1,NA,NA,NA,NA
906,4912,17099,2,1,1,NA,NA,NA,NA
907,4912,17107,1,1,1,NA,NA,NA,NA
908,4912,17113,NA,0,1,NA,NA,NA,NA
909,4912,17115,NA,1,1,NA,NA,NA,NA
910,4912,15130,2,1,1,NA,NA,NA,NA
911,4909,16935,NA,1,1,NA,NA,NA,NA
912,4909,16997,NA,1,1,NA,NA,NA,NA
913,4909,15130,NA,1,1,NA,NA,NA,NA
914,4907,16894,NA,1,1,NA,NA,NA,NA
915,4907,17071,NA,1,1,NA,NA,NA,NA
916,4907,15130,NA,1,1,NA,NA,NA,NA
917,4907,17205,NA,1,1,NA,NA,NA,NA
918,4906,16703,NA,0,1,NA,NA,NA,NA
919,4906,16935,NA,0,1,NA,NA,NA,NA
920,4906,17115,NA,1,1,NA,NA,NA,NA
921,4905,17082,NA,0,1,NA,NA,NA,NA
922,4904,10625,NA,0,1,NA,NA,NA,NA
923,4904,10626,NA,0,1,NA,NA,NA,NA
924,4904,16703,NA,0,1,NA,NA,NA,NA
925,4904,16959,NA,1,1,NA,NA,NA,NA
926,4904,17021,NA,1,1,NA,NA,NA,NA
927,4904,17095,NA,1,1,NA,NA,NA,NA
928,4904,17096,NA,1,1,NA,NA,NA,NA
929,4904,17110,NA,0,1,NA,NA,NA,NA
930,4904,17119,NA,1,1,NA,NA,NA,NA
931,4904,17212,NA,1,1,NA,NA,NA,NA
932,4903,10625,NA,0,1,NA,NA,NA,NA
933,4903,10626,NA,0,1,NA,NA,NA,NA
934,4903,16703,NA,0,1,NA,NA,NA,NA
935,4903,16894,NA,1,1,NA,NA,NA,NA
936,4903,16935,NA,0,1,NA,NA,NA,NA
937,4903,16938,NA,1,1,NA,NA,NA,NA
938,4903,17035,NA,1,1,NA,NA,NA,NA
939,4903,17210,NA,1,1,NA,NA,NA,NA
940,4903,17211,NA,1,1,NA,NA,NA,NA
941,4902,16565,NA,1,1,NA,NA,NA,NA
942,4902,17108,NA,1,1,NA,NA,NA,NA
943,4902,17114,NA,1,1,NA,NA,NA,NA
944,4901,16868,NA,1,1,NA,NA,NA,NA
945,4901,16897,NA,1,1,NA,NA,NA,NA
946,4901,17206,NA,1,1,NA,NA,NA,NA
947,4900,14659,NA,1,1,NA,NA,NA,NA
948,4900,16703,NA,0,1,NA,NA,NA,NA
949,4900,16935,NA,0,1,NA,NA,NA,NA
950,4900,17127,NA,1,1,NA,NA,NA,NA
951,4899,10625,2,0,1,NA,NA,NA,NA
952,4899,10626,2,0,1,NA,NA,NA,NA
953,4899,17107,2,1,1,NA,NA,NA,NA
954,4899,17109,1,1,1,NA,NA,NA,NA
955,4899,17110,NA,0,1,NA,NA,NA,NA
956,4899,17116,1,1,1,NA,NA,NA,NA
957,4899,15130,2,1,1,NA,NA,NA,NA
958,4899,17224,2,1,1,NA,NA,NA,NA
959,4899,17229,NA,0,1,NA,NA,NA,NA
960,4899,16970,1,1,1,NA,NA,NA,NA
961,4898,10625,5,0,1,NA,NA,NA,NA
962,4898,10626,5,0,1,NA,NA,NA,NA
963,4898,16879,1,1,1,NA,NA,NA,NA
964,4898,16931,1,1,1,NA,NA,NA,NA
965,4898,16959,1,1,1,NA,NA,NA,NA
966,4898,16961,1,1,1,NA,NA,NA,NA
967,4898,17021,2,1,1,NA,NA,NA,NA
968,4898,17061,1,1,1,NA,NA,NA,NA
969,4898,17052,1,1,1,NA,NA,NA,NA
970,4898,17110,2,0,1,NA,NA,NA,NA
971,4898,17119,1,1,1,NA,NA,NA,NA
972,4898,15130,2,1,1,NA,NA,NA,NA
973,4898,17211,1,1,1,NA,NA,NA,NA
974,4898,17217,NA,0,1,NA,NA,NA,NA
975,4898,17224,1,1,1,NA,NA,NA,NA
976,4898,17225,1,1,1,NA,NA,NA,NA
977,4896,16993,NA,1,1,NA,NA,NA,NA
978,4896,17125,NA,1,1,NA,NA,NA,NA
979,4896,17233,NA,1,1,NA,NA,NA,NA
980,4896,17205,NA,1,1,NA,NA,NA,NA
981,4895,16898,NA,1,1,NA,NA,NA,NA
982,4895,16915,NA,1,1,NA,NA,NA,NA
983,4895,17164,NA,1,1,NA,NA,NA,NA
984,4893,17114,1,1,1,NA,NA,NA,NA
985,4892,16996,NA,1,1,NA,NA,NA,NA
986,4891,16992,1,1,1,NA,NA,NA,NA
987,4891,17143,1,1,1,NA,NA,NA,NA
988,4890,16935,2,0,1,NA,NA,NA,NA
989,4890,17062,NA,1,1,NA,NA,NA,NA
990,4890,17207,1,0,1,NA,NA,NA,NA
991,4890,17205,1,1,1,NA,NA,NA,NA
992,4890,16836,1,1,1,NA,NA,NA,NA
993,4889,16935,2,0,1,NA,NA,NA,NA
994,4889,16960,1,1,1,NA,NA,NA,NA
995,4889,17114,1,1,1,NA,NA,NA,NA
996,4888,17209,1,0,1,NA,NA,NA,NA
997,4887,15243,1,1,1,NA,NA,NA,NA
998,4887,16894,2,1,1,NA,NA,NA,NA
999,4887,16938,1,1,1,NA,NA,NA,NA
1000,4887,17129,NA,0,1,NA,NA,NA,NA
1001,4887,17130,2,0,1,NA,NA,NA,NA
1002,4887,17131,NA,0,1,NA,NA,NA,NA
1003,4887,17132,1,0,1,NA,NA,NA,NA
1004,4887,17133,NA,0,1,NA,NA,NA,NA
1005,4887,17134,NA,0,1,NA,NA,NA,NA
1006,4886,10625,NA,0,1,NA,NA,NA,NA
1007,4886,10626,NA,0,1,NA,NA,NA,NA
1008,4886,14659,1,1,1,NA,NA,NA,NA
1009,4886,16435,NA,0,1,NA,NA,NA,NA
1010,4886,16703,2,0,1,NA,NA,NA,NA
1011,4886,16896,1,1,1,NA,NA,NA,NA
1012,4886,16987,5,1,1,NA,NA,NA,NA
1013,4886,17033,1,0,1,NA,NA,NA,NA
1014,4886,17110,5,0,1,NA,NA,NA,NA
1015,4886,17119,2,1,1,NA,NA,NA,NA
1016,4886,17197,1,1,1,NA,NA,NA,NA
1017,4886,17198,1,0,1,NA,NA,NA,NA
1018,4886,16857,1,0,1,NA,NA,NA,NA
1019,4884,16505,1,1,1,NA,NA,NA,NA
1020,4884,16916,1,1,1,NA,NA,NA,NA
1021,4883,16868,NA,1,1,NA,NA,NA,NA
1022,4883,16897,NA,1,1,NA,NA,NA,NA
1023,4883,17206,NA,1,1,NA,NA,NA,NA
1024,4881,17098,NA,1,1,NA,NA,NA,NA
1025,4880,14659,NA,0,1,NA,NA,NA,NA
1026,4880,17095,NA,0,1,NA,NA,NA,NA
1027,4880,17099,NA,0,1,NA,NA,NA,NA
1028,4880,17107,NA,0,1,NA,NA,NA,NA
1029,4880,17116,NA,0,1,NA,NA,NA,NA
1030,4880,17163,NA,0,1,NA,NA,NA,NA
1031,4880,17182,NA,0,1,NA,NA,NA,NA
1032,4880,15130,NA,0,1,NA,NA,NA,NA
1033,4880,17205,NA,0,1,NA,NA,NA,NA
1034,4879,16530,1,1,1,NA,NA,NA,NA
