id,agenda_legislativa,comision_id,corporacion_id,activo,usercreated,usermodifed,created_at,updated_at
9212,1943,9,2,1,NA,NA,NA,NA
9213,1942,9,2,1,NA,NA,NA,NA
9214,1941,9,2,1,NA,NA,NA,NA
9215,1940,1,1,1,NA,NA,NA,NA
9216,1939,9,2,1,NA,NA,NA,NA
9217,1938,9,2,1,NA,NA,NA,NA
9218,1937,9,2,1,NA,NA,NA,NA
9219,1936,9,2,1,NA,NA,NA,NA
9220,1935,9,2,1,NA,NA,NA,NA
9221,1934,9,2,1,NA,NA,NA,NA
9222,1933,9,2,1,NA,NA,NA,NA
9223,1932,1,1,1,NA,NA,NA,NA
9224,1931,11,1,1,NA,NA,NA,NA
9225,1929,5,1,1,NA,NA,NA,NA
9226,1926,3,1,1,NA,NA,NA,NA
9227,1924,3,1,1,NA,NA,NA,NA
9228,1921,7,2,1,NA,NA,NA,NA
9229,1920,2,2,1,NA,NA,NA,NA
9230,1919,7,2,1,NA,NA,NA,NA
9231,1917,7,2,1,NA,NA,NA,NA
9232,1914,10,2,1,NA,NA,NA,NA
9233,1912,7,2,1,NA,NA,NA,NA
9234,1911,7,2,1,NA,NA,NA,NA
9235,1907,7,2,1,NA,NA,NA,NA
9236,1905,7,2,1,NA,NA,NA,NA
9237,1904,6,2,1,NA,NA,NA,NA
9238,1902,2,2,1,NA,NA,NA,NA
9239,1901,7,2,1,NA,NA,NA,NA
9240,1900,2,2,1,NA,NA,NA,NA
9241,1897,1,1,1,NA,NA,NA,NA
9242,1894,1,1,1,NA,NA,NA,NA
9243,1894,7,2,1,NA,NA,NA,NA
9244,1893,7,2,1,NA,NA,NA,NA
9245,1891,8,1,1,NA,NA,NA,NA
9246,1888,14,1,1,NA,NA,NA,NA
9247,1886,7,2,1,NA,NA,NA,NA
9248,1884,8,1,1,NA,NA,NA,NA
9249,1883,8,1,1,NA,NA,NA,NA
9250,1882,8,1,1,NA,NA,NA,NA
9251,1878,8,1,1,NA,NA,NA,NA
9252,1877,8,1,1,NA,NA,NA,NA
9253,1876,1,1,1,NA,NA,NA,NA
9254,1876,7,2,1,NA,NA,NA,NA
9255,1875,7,2,1,NA,NA,NA,NA
9256,1874,12,2,1,NA,NA,NA,NA
9257,1873,8,1,1,NA,NA,NA,NA
9258,1871,7,2,1,NA,NA,NA,NA
9259,1870,7,2,1,NA,NA,NA,NA
9260,1869,7,2,1,NA,NA,NA,NA
9261,1868,9,2,1,NA,NA,NA,NA
9262,1867,4,2,1,NA,NA,NA,NA
9263,1866,6,2,1,NA,NA,NA,NA
9264,1865,8,1,1,NA,NA,NA,NA
9265,1864,14,1,1,NA,NA,NA,NA
9266,1863,14,1,1,NA,NA,NA,NA
9267,1862,14,1,1,NA,NA,NA,NA
9268,1861,14,1,1,NA,NA,NA,NA
9269,1860,14,1,1,NA,NA,NA,NA
9270,1859,14,1,1,NA,NA,NA,NA
9271,1858,14,1,1,NA,NA,NA,NA
9272,1857,14,1,1,NA,NA,NA,NA
9273,1856,14,1,1,NA,NA,NA,NA
9274,1855,3,1,1,NA,NA,NA,NA
9275,1854,14,1,1,NA,NA,NA,NA
9276,1853,3,1,1,NA,NA,NA,NA
9277,1852,3,1,1,NA,NA,NA,NA
9278,1851,3,1,1,NA,NA,NA,NA
9279,1850,3,1,1,NA,NA,NA,NA
9280,1849,3,1,1,NA,NA,NA,NA
9281,1848,8,1,1,NA,NA,NA,NA
9282,1848,10,2,1,NA,NA,NA,NA
9283,1848,12,2,1,NA,NA,NA,NA
9284,1848,13,1,1,NA,NA,NA,NA
9285,1847,12,2,1,NA,NA,NA,NA
9286,1846,8,1,1,NA,NA,NA,NA
9287,1846,10,2,1,NA,NA,NA,NA
9288,1846,12,2,1,NA,NA,NA,NA
9289,1846,13,1,1,NA,NA,NA,NA
9290,1845,8,1,1,NA,NA,NA,NA
9291,1845,10,2,1,NA,NA,NA,NA
9292,1845,12,2,1,NA,NA,NA,NA
9293,1845,13,1,1,NA,NA,NA,NA
9294,1844,8,1,1,NA,NA,NA,NA
9295,1844,10,2,1,NA,NA,NA,NA
9296,1844,12,2,1,NA,NA,NA,NA
9297,1844,13,1,1,NA,NA,NA,NA
9298,1843,8,1,1,NA,NA,NA,NA
9299,1843,10,2,1,NA,NA,NA,NA
9300,1843,12,2,1,NA,NA,NA,NA
9301,1843,13,1,1,NA,NA,NA,NA
9302,1842,8,1,1,NA,NA,NA,NA
9303,1842,10,2,1,NA,NA,NA,NA
9304,1842,12,2,1,NA,NA,NA,NA
9305,1842,13,1,1,NA,NA,NA,NA
9306,1841,12,2,1,NA,NA,NA,NA
9307,1840,12,2,1,NA,NA,NA,NA
9308,1839,3,1,1,NA,NA,NA,NA
9309,1838,3,1,1,NA,NA,NA,NA
9310,1837,3,1,1,NA,NA,NA,NA
9311,1836,3,1,1,NA,NA,NA,NA
9312,1835,3,1,1,NA,NA,NA,NA
9313,1834,3,1,1,NA,NA,NA,NA
9314,1833,3,1,1,NA,NA,NA,NA
9315,1832,12,2,1,NA,NA,NA,NA
9316,1831,3,1,1,NA,NA,NA,NA
9317,1830,3,1,1,NA,NA,NA,NA
9318,1829,12,2,1,NA,NA,NA,NA
9319,1828,10,2,1,NA,NA,NA,NA
9320,1827,12,2,1,NA,NA,NA,NA
9321,1826,10,2,1,NA,NA,NA,NA
9322,1825,10,2,1,NA,NA,NA,NA
9323,1824,12,2,1,NA,NA,NA,NA
9324,1823,10,2,1,NA,NA,NA,NA
9325,1822,12,2,1,NA,NA,NA,NA
9326,1821,10,2,1,NA,NA,NA,NA
9327,1820,10,2,1,NA,NA,NA,NA
9328,1819,5,1,1,NA,NA,NA,NA
9329,1818,10,2,1,NA,NA,NA,NA
9330,1817,10,2,1,NA,NA,NA,NA
9331,1816,5,1,1,NA,NA,NA,NA
9332,1815,10,2,1,NA,NA,NA,NA
9333,1814,10,2,1,NA,NA,NA,NA
9334,1813,5,1,1,NA,NA,NA,NA
9335,1812,10,2,1,NA,NA,NA,NA
9336,1811,12,2,1,NA,NA,NA,NA
9337,1810,5,1,1,NA,NA,NA,NA
9338,1809,8,1,1,NA,NA,NA,NA
9339,1809,10,2,1,NA,NA,NA,NA
9340,1809,12,2,1,NA,NA,NA,NA
9341,1809,13,1,1,NA,NA,NA,NA
9342,1808,8,1,1,NA,NA,NA,NA
9343,1808,10,2,1,NA,NA,NA,NA
9344,1808,12,2,1,NA,NA,NA,NA
9345,1808,13,1,1,NA,NA,NA,NA
9346,1807,5,1,1,NA,NA,NA,NA
9347,1806,1,1,1,NA,NA,NA,NA
9348,1805,1,1,1,NA,NA,NA,NA
9349,1804,1,1,1,NA,NA,NA,NA
9350,1803,5,1,1,NA,NA,NA,NA
9351,1802,5,1,1,NA,NA,NA,NA
9352,1801,10,2,1,NA,NA,NA,NA
9353,1800,1,1,1,NA,NA,NA,NA
9354,1799,10,2,1,NA,NA,NA,NA
9355,1798,1,1,1,NA,NA,NA,NA
9356,1797,12,2,1,NA,NA,NA,NA
9357,1796,5,1,1,NA,NA,NA,NA
9358,1795,1,1,1,NA,NA,NA,NA
9359,1794,5,1,1,NA,NA,NA,NA
9360,1793,5,1,1,NA,NA,NA,NA
9361,1792,5,1,1,NA,NA,NA,NA
9362,1791,5,1,1,NA,NA,NA,NA
9363,1790,12,2,1,NA,NA,NA,NA
9364,1789,5,1,1,NA,NA,NA,NA
9365,1788,12,2,1,NA,NA,NA,NA
9366,1787,12,2,1,NA,NA,NA,NA
9367,1786,12,2,1,NA,NA,NA,NA
9368,1785,13,1,1,NA,NA,NA,NA
9369,1784,13,1,1,NA,NA,NA,NA
9370,1783,13,1,1,NA,NA,NA,NA
9371,1782,13,1,1,NA,NA,NA,NA
9372,1781,13,1,1,NA,NA,NA,NA
9373,1780,13,1,1,NA,NA,NA,NA
9374,1779,13,1,1,NA,NA,NA,NA
9375,1778,13,1,1,NA,NA,NA,NA
9376,1777,13,1,1,NA,NA,NA,NA
9377,1776,13,1,1,NA,NA,NA,NA
9378,1775,13,1,1,NA,NA,NA,NA
9379,1774,13,1,1,NA,NA,NA,NA
9380,1773,13,1,1,NA,NA,NA,NA
9381,1772,11,1,1,NA,NA,NA,NA
9382,1771,11,1,1,NA,NA,NA,NA
9383,1770,11,1,1,NA,NA,NA,NA
9384,1769,11,1,1,NA,NA,NA,NA
9385,1768,11,1,1,NA,NA,NA,NA
9386,1767,11,1,1,NA,NA,NA,NA
9387,1766,11,1,1,NA,NA,NA,NA
9388,1765,11,1,1,NA,NA,NA,NA
9389,1764,11,1,1,NA,NA,NA,NA
9390,1763,11,1,1,NA,NA,NA,NA
9391,1762,11,1,1,NA,NA,NA,NA
9392,1760,1,1,1,NA,NA,NA,NA
9393,1759,1,1,1,NA,NA,NA,NA
9394,1758,1,1,1,NA,NA,NA,NA
9395,1757,1,1,1,NA,NA,NA,NA
9396,1756,1,1,1,NA,NA,NA,NA
9397,1755,1,1,1,NA,NA,NA,NA
9398,1754,1,1,1,NA,NA,NA,NA
9399,1753,7,2,1,NA,NA,NA,NA
9400,1752,7,2,1,NA,NA,NA,NA
9401,1751,1,1,1,NA,NA,NA,NA
9402,1749,1,1,1,NA,NA,NA,NA
9403,1748,1,1,1,NA,NA,NA,NA
9404,1747,7,2,1,NA,NA,NA,NA
9405,1746,7,2,1,NA,NA,NA,NA
9406,1745,2,2,1,NA,NA,NA,NA
9407,1745,14,1,1,NA,NA,NA,NA
9408,1744,1,1,1,NA,NA,NA,NA
9409,1743,13,1,1,NA,NA,NA,NA
9410,1742,1,1,1,NA,NA,NA,NA
9411,1741,1,1,1,NA,NA,NA,NA
9412,1739,7,2,1,NA,NA,NA,NA
9413,1738,1,1,1,NA,NA,NA,NA
9414,1737,7,2,1,NA,NA,NA,NA
9415,1736,13,1,1,NA,NA,NA,NA
9416,1735,7,2,1,NA,NA,NA,NA
9417,1734,13,1,1,NA,NA,NA,NA
9418,1732,2,2,1,NA,NA,NA,NA
9419,1732,14,1,1,NA,NA,NA,NA
9420,1731,1,1,1,NA,NA,NA,NA
9421,1729,3,1,1,NA,NA,NA,NA
9422,1727,3,1,1,NA,NA,NA,NA
9423,1726,3,1,1,NA,NA,NA,NA
9424,1724,3,1,1,NA,NA,NA,NA
9425,1723,3,1,1,NA,NA,NA,NA
9426,1722,3,1,1,NA,NA,NA,NA
9427,1721,7,2,1,NA,NA,NA,NA
9428,1720,8,1,1,NA,NA,NA,NA
9429,1719,1,1,1,NA,NA,NA,NA
9430,1718,8,1,1,NA,NA,NA,NA
9431,1716,8,1,1,NA,NA,NA,NA
9432,1715,8,1,1,NA,NA,NA,NA
9433,1714,8,1,1,NA,NA,NA,NA
9434,1713,8,1,1,NA,NA,NA,NA
9435,1712,7,2,1,NA,NA,NA,NA
9436,1710,7,2,1,NA,NA,NA,NA
9437,1709,8,1,1,NA,NA,NA,NA
9438,1708,8,1,1,NA,NA,NA,NA
9439,1707,7,2,1,NA,NA,NA,NA
9440,1706,7,2,1,NA,NA,NA,NA
9441,1705,7,2,1,NA,NA,NA,NA
9442,1704,13,1,1,NA,NA,NA,NA
9443,1703,13,1,1,NA,NA,NA,NA
9444,1702,7,2,1,NA,NA,NA,NA
9445,1701,1,1,1,NA,NA,NA,NA
9446,1701,7,2,1,NA,NA,NA,NA
9447,1700,13,1,1,NA,NA,NA,NA
9448,1699,7,2,1,NA,NA,NA,NA
9449,1698,13,1,1,NA,NA,NA,NA
9450,1697,13,1,1,NA,NA,NA,NA
9451,1696,13,1,1,NA,NA,NA,NA
9452,1695,1,1,1,NA,NA,NA,NA
9453,1695,7,2,1,NA,NA,NA,NA
9454,1694,7,2,1,NA,NA,NA,NA
9455,1693,13,1,1,NA,NA,NA,NA
9456,1692,13,1,1,NA,NA,NA,NA
9457,1691,13,1,1,NA,NA,NA,NA
9458,1690,13,1,1,NA,NA,NA,NA
9459,1689,13,1,1,NA,NA,NA,NA
9460,1688,13,1,1,NA,NA,NA,NA
9461,1687,13,1,1,NA,NA,NA,NA
9462,1686,3,1,1,NA,NA,NA,NA
9463,1686,6,2,1,NA,NA,NA,NA
9464,1685,13,1,1,NA,NA,NA,NA
9465,1684,13,1,1,NA,NA,NA,NA
9466,1682,13,1,1,NA,NA,NA,NA
9467,1681,13,1,1,NA,NA,NA,NA
9468,1680,3,1,1,NA,NA,NA,NA
9469,1679,11,1,1,NA,NA,NA,NA
9470,1678,3,1,1,NA,NA,NA,NA
9471,1677,1,1,1,NA,NA,NA,NA
9472,1676,3,1,1,NA,NA,NA,NA
9473,1675,3,1,1,NA,NA,NA,NA
9474,1674,11,1,1,NA,NA,NA,NA
9475,1673,1,1,1,NA,NA,NA,NA
9476,1672,3,1,1,NA,NA,NA,NA
9477,1671,3,1,1,NA,NA,NA,NA
9478,1670,3,1,1,NA,NA,NA,NA
9479,1669,1,1,1,NA,NA,NA,NA
9480,1668,3,1,1,NA,NA,NA,NA
9481,1667,11,1,1,NA,NA,NA,NA
9482,1666,11,1,1,NA,NA,NA,NA
9483,1665,11,1,1,NA,NA,NA,NA
9484,1664,1,1,1,NA,NA,NA,NA
9485,1663,11,1,1,NA,NA,NA,NA
9486,1662,11,1,1,NA,NA,NA,NA
9487,1661,11,1,1,NA,NA,NA,NA
9488,1660,11,1,1,NA,NA,NA,NA
9489,1659,1,1,1,NA,NA,NA,NA
9490,1658,5,1,1,NA,NA,NA,NA
9491,1657,7,2,1,NA,NA,NA,NA
9492,1656,5,1,1,NA,NA,NA,NA
9493,1655,5,1,1,NA,NA,NA,NA
9494,1654,5,1,1,NA,NA,NA,NA
9495,1653,5,1,1,NA,NA,NA,NA
9496,1652,11,1,1,NA,NA,NA,NA
9497,1651,5,1,1,NA,NA,NA,NA
9498,1650,5,1,1,NA,NA,NA,NA
9499,1649,11,1,1,NA,NA,NA,NA
9500,1648,5,1,1,NA,NA,NA,NA
9501,1647,5,1,1,NA,NA,NA,NA
9502,1646,11,1,1,NA,NA,NA,NA
9503,1645,7,2,1,NA,NA,NA,NA
9504,1644,7,2,1,NA,NA,NA,NA
9505,1643,11,1,1,NA,NA,NA,NA
9506,1642,5,1,1,NA,NA,NA,NA
9507,1641,7,2,1,NA,NA,NA,NA
9508,1640,11,1,1,NA,NA,NA,NA
9509,1639,5,1,1,NA,NA,NA,NA
9510,1638,11,1,1,NA,NA,NA,NA
9511,1637,7,2,1,NA,NA,NA,NA
9512,1636,5,1,1,NA,NA,NA,NA
9513,1635,11,1,1,NA,NA,NA,NA
9514,1634,5,1,1,NA,NA,NA,NA
9515,1633,5,1,1,NA,NA,NA,NA
9516,1632,11,1,1,NA,NA,NA,NA
9517,1631,5,1,1,NA,NA,NA,NA
9518,1630,5,1,1,NA,NA,NA,NA
9519,1629,7,2,1,NA,NA,NA,NA
9520,1628,7,2,1,NA,NA,NA,NA
9521,1627,5,1,1,NA,NA,NA,NA
9522,1626,14,1,1,NA,NA,NA,NA
9523,1625,14,1,1,NA,NA,NA,NA
9524,1624,14,1,1,NA,NA,NA,NA
9525,1623,14,1,1,NA,NA,NA,NA
9526,1622,14,1,1,NA,NA,NA,NA
9527,1621,1,1,1,NA,NA,NA,NA
9528,1620,14,1,1,NA,NA,NA,NA
9529,1619,14,1,1,NA,NA,NA,NA
9530,1618,14,1,1,NA,NA,NA,NA
9531,1617,14,1,1,NA,NA,NA,NA
9532,1615,2,2,1,NA,NA,NA,NA
9533,1615,14,1,1,NA,NA,NA,NA
9534,1614,1,1,1,NA,NA,NA,NA
9535,1612,1,1,1,NA,NA,NA,NA
9536,1611,1,1,1,NA,NA,NA,NA
9537,1608,1,1,1,NA,NA,NA,NA
9538,1607,1,1,1,NA,NA,NA,NA
9539,1604,1,1,1,NA,NA,NA,NA
9540,1602,1,1,1,NA,NA,NA,NA
9541,1601,1,1,1,NA,NA,NA,NA
9542,1598,1,1,1,NA,NA,NA,NA
9543,1596,1,1,1,NA,NA,NA,NA
9544,1594,14,1,1,NA,NA,NA,NA
9545,1593,1,1,1,NA,NA,NA,NA
9546,1592,2,2,1,NA,NA,NA,NA
9547,1592,14,1,1,NA,NA,NA,NA
9548,1591,1,1,1,NA,NA,NA,NA
9549,1589,1,1,1,NA,NA,NA,NA
9550,1588,3,1,1,NA,NA,NA,NA
9551,1588,6,2,1,NA,NA,NA,NA
9552,1587,1,1,1,NA,NA,NA,NA
9553,1586,1,1,1,NA,NA,NA,NA
9554,1585,11,1,1,NA,NA,NA,NA
9555,1583,14,1,1,NA,NA,NA,NA
9556,1582,13,1,1,NA,NA,NA,NA
9557,1581,14,1,1,NA,NA,NA,NA
9558,1580,2,2,1,NA,NA,NA,NA
9559,1580,14,1,1,NA,NA,NA,NA
9560,1579,2,2,1,NA,NA,NA,NA
9561,1579,14,1,1,NA,NA,NA,NA
9562,1577,1,1,1,NA,NA,NA,NA
9563,1576,2,2,1,NA,NA,NA,NA
9564,1575,1,1,1,NA,NA,NA,NA
9565,1574,2,2,1,NA,NA,NA,NA
9566,1574,14,1,1,NA,NA,NA,NA
9567,1573,2,2,1,NA,NA,NA,NA
9568,1573,14,1,1,NA,NA,NA,NA
9569,1571,1,1,1,NA,NA,NA,NA
9570,1568,4,2,1,NA,NA,NA,NA
9571,1567,1,1,1,NA,NA,NA,NA
9572,1566,4,2,1,NA,NA,NA,NA
9573,1565,1,1,1,NA,NA,NA,NA
9574,1564,4,2,1,NA,NA,NA,NA
9575,1563,1,1,1,NA,NA,NA,NA
9576,1562,4,2,1,NA,NA,NA,NA
9577,1561,4,2,1,NA,NA,NA,NA
9578,1560,4,2,1,NA,NA,NA,NA
9579,1559,1,1,1,NA,NA,NA,NA
9580,1558,1,1,1,NA,NA,NA,NA
9581,1557,4,2,1,NA,NA,NA,NA
9582,1556,8,1,1,NA,NA,NA,NA
9583,1556,10,2,1,NA,NA,NA,NA
9584,1556,12,2,1,NA,NA,NA,NA
9585,1556,13,1,1,NA,NA,NA,NA
9586,1555,4,2,1,NA,NA,NA,NA
9587,1554,4,2,1,NA,NA,NA,NA
9588,1553,8,1,1,NA,NA,NA,NA
9589,1553,10,2,1,NA,NA,NA,NA
9590,1553,12,2,1,NA,NA,NA,NA
9591,1553,13,1,1,NA,NA,NA,NA
9592,1552,1,1,1,NA,NA,NA,NA
9593,1551,4,2,1,NA,NA,NA,NA
9594,1550,4,2,1,NA,NA,NA,NA
9595,1549,4,2,1,NA,NA,NA,NA
9596,1548,1,1,1,NA,NA,NA,NA
9597,1547,8,1,1,NA,NA,NA,NA
9598,1547,10,2,1,NA,NA,NA,NA
9599,1547,12,2,1,NA,NA,NA,NA
9600,1547,13,1,1,NA,NA,NA,NA
9601,1545,4,2,1,NA,NA,NA,NA
9602,1544,4,2,1,NA,NA,NA,NA
9603,1543,8,1,1,NA,NA,NA,NA
9604,1543,10,2,1,NA,NA,NA,NA
9605,1543,12,2,1,NA,NA,NA,NA
9606,1543,13,1,1,NA,NA,NA,NA
9607,1542,4,2,1,NA,NA,NA,NA
9608,1541,4,2,1,NA,NA,NA,NA
9609,1540,1,1,1,NA,NA,NA,NA
9610,1539,4,2,1,NA,NA,NA,NA
9611,1538,5,1,1,NA,NA,NA,NA
9612,1537,5,1,1,NA,NA,NA,NA
9613,1536,5,1,1,NA,NA,NA,NA
9614,1535,5,1,1,NA,NA,NA,NA
9615,1534,5,1,1,NA,NA,NA,NA
9616,1533,5,1,1,NA,NA,NA,NA
9617,1532,5,1,1,NA,NA,NA,NA
9618,1531,5,1,1,NA,NA,NA,NA
9619,1530,5,1,1,NA,NA,NA,NA
9620,1529,5,1,1,NA,NA,NA,NA
9621,1528,5,1,1,NA,NA,NA,NA
9622,1527,9,2,1,NA,NA,NA,NA
9623,1526,1,1,1,NA,NA,NA,NA
9624,1525,5,1,1,NA,NA,NA,NA
9625,1524,1,1,1,NA,NA,NA,NA
9626,1523,5,1,1,NA,NA,NA,NA
9627,1522,5,1,1,NA,NA,NA,NA
9628,1520,5,1,1,NA,NA,NA,NA
9629,1518,5,1,1,NA,NA,NA,NA
9630,1517,1,1,1,NA,NA,NA,NA
9631,1516,5,1,1,NA,NA,NA,NA
9632,1515,5,1,1,NA,NA,NA,NA
9633,1514,5,1,1,NA,NA,NA,NA
9634,1513,1,1,1,NA,NA,NA,NA
9635,1512,8,1,1,NA,NA,NA,NA
9636,1512,10,2,1,NA,NA,NA,NA
9637,1512,12,2,1,NA,NA,NA,NA
9638,1512,13,1,1,NA,NA,NA,NA
9639,1511,8,1,1,NA,NA,NA,NA
9640,1511,10,2,1,NA,NA,NA,NA
9641,1511,12,2,1,NA,NA,NA,NA
9642,1511,13,1,1,NA,NA,NA,NA
9643,1510,1,1,1,NA,NA,NA,NA
9644,1509,1,1,1,NA,NA,NA,NA
9645,1507,2,2,1,NA,NA,NA,NA
9646,1506,2,2,1,NA,NA,NA,NA
9647,1505,2,2,1,NA,NA,NA,NA
9648,1504,2,2,1,NA,NA,NA,NA
9649,1503,2,2,1,NA,NA,NA,NA
9650,1502,2,2,1,NA,NA,NA,NA
9651,1501,6,2,1,NA,NA,NA,NA
9652,1500,7,2,1,NA,NA,NA,NA
9653,1499,4,2,1,NA,NA,NA,NA
9654,1498,12,2,1,NA,NA,NA,NA
9655,1497,3,1,1,NA,NA,NA,NA
9656,1496,11,1,1,NA,NA,NA,NA
9657,1495,14,1,1,NA,NA,NA,NA
9658,1493,2,2,1,NA,NA,NA,NA
9659,1492,2,2,1,NA,NA,NA,NA
9660,1491,2,2,1,NA,NA,NA,NA
9661,1491,14,1,1,NA,NA,NA,NA
9662,1490,2,2,1,NA,NA,NA,NA
9663,1490,14,1,1,NA,NA,NA,NA
9664,1489,4,2,1,NA,NA,NA,NA
9665,1488,5,1,1,NA,NA,NA,NA
9666,1487,14,1,1,NA,NA,NA,NA
9667,1486,14,1,1,NA,NA,NA,NA
9668,1485,6,2,1,NA,NA,NA,NA
9669,1484,6,2,1,NA,NA,NA,NA
9670,1483,6,2,1,NA,NA,NA,NA
9671,1482,6,2,1,NA,NA,NA,NA
9672,1481,6,2,1,NA,NA,NA,NA
9673,1480,6,2,1,NA,NA,NA,NA
9674,1479,6,2,1,NA,NA,NA,NA
9675,1478,6,2,1,NA,NA,NA,NA
9676,1477,6,2,1,NA,NA,NA,NA
9677,1476,13,1,1,NA,NA,NA,NA
9678,1475,5,1,1,NA,NA,NA,NA
9679,1474,6,2,1,NA,NA,NA,NA
9680,1473,6,2,1,NA,NA,NA,NA
9681,1472,6,2,1,NA,NA,NA,NA
9682,1471,6,2,1,NA,NA,NA,NA
9683,1470,6,2,1,NA,NA,NA,NA
9684,1469,6,2,1,NA,NA,NA,NA
9685,1468,6,2,1,NA,NA,NA,NA
9686,1467,6,2,1,NA,NA,NA,NA
9687,1466,6,2,1,NA,NA,NA,NA
9688,1465,6,2,1,NA,NA,NA,NA
9689,1464,1,1,1,NA,NA,NA,NA
9690,1463,1,1,1,NA,NA,NA,NA
9691,1463,7,2,1,NA,NA,NA,NA
9692,1462,10,2,1,NA,NA,NA,NA
9693,1461,9,2,1,NA,NA,NA,NA
9694,1460,9,2,1,NA,NA,NA,NA
9695,1459,9,2,1,NA,NA,NA,NA
9696,1458,10,2,1,NA,NA,NA,NA
9697,1457,9,2,1,NA,NA,NA,NA
9698,1456,9,2,1,NA,NA,NA,NA
9699,1455,9,2,1,NA,NA,NA,NA
9700,1454,9,2,1,NA,NA,NA,NA
9701,1453,9,2,1,NA,NA,NA,NA
9702,1452,9,2,1,NA,NA,NA,NA
9703,1451,9,2,1,NA,NA,NA,NA
9704,1450,9,2,1,NA,NA,NA,NA
9705,1449,9,2,1,NA,NA,NA,NA
9706,1447,9,2,1,NA,NA,NA,NA
9707,1446,9,2,1,NA,NA,NA,NA
9708,1445,9,2,1,NA,NA,NA,NA
9709,1444,9,2,1,NA,NA,NA,NA
9710,1441,9,2,1,NA,NA,NA,NA
9711,1440,10,2,1,NA,NA,NA,NA
9712,1439,9,2,1,NA,NA,NA,NA
9713,1438,10,2,1,NA,NA,NA,NA
9714,1437,10,2,1,NA,NA,NA,NA
9715,1436,10,2,1,NA,NA,NA,NA
9716,1435,10,2,1,NA,NA,NA,NA
9717,1434,10,2,1,NA,NA,NA,NA
9718,1433,4,2,1,NA,NA,NA,NA
9719,1432,11,1,1,NA,NA,NA,NA
9720,1432,4,2,1,NA,NA,NA,NA
9721,1431,12,2,1,NA,NA,NA,NA
9722,1430,12,2,1,NA,NA,NA,NA
9723,1429,11,1,1,NA,NA,NA,NA
9724,1429,4,2,1,NA,NA,NA,NA
9725,1428,4,2,1,NA,NA,NA,NA
9726,1427,8,1,1,NA,NA,NA,NA
9727,1427,10,2,1,NA,NA,NA,NA
9728,1427,12,2,1,NA,NA,NA,NA
9729,1427,13,1,1,NA,NA,NA,NA
9730,1426,4,2,1,NA,NA,NA,NA
9731,1425,4,2,1,NA,NA,NA,NA
9732,1424,2,2,1,NA,NA,NA,NA
9733,1423,2,2,1,NA,NA,NA,NA
9734,1420,12,2,1,NA,NA,NA,NA
9735,1419,7,2,1,NA,NA,NA,NA
9736,1417,12,2,1,NA,NA,NA,NA
9737,1414,12,2,1,NA,NA,NA,NA
9738,1413,12,2,1,NA,NA,NA,NA
9739,1412,12,2,1,NA,NA,NA,NA
9740,1411,12,2,1,NA,NA,NA,NA
9741,1410,12,2,1,NA,NA,NA,NA
9742,1410,13,1,1,NA,NA,NA,NA
9743,1409,12,2,1,NA,NA,NA,NA
9744,1408,12,2,1,NA,NA,NA,NA
9745,1408,13,1,1,NA,NA,NA,NA
9746,1407,12,2,1,NA,NA,NA,NA
9747,1407,13,1,1,NA,NA,NA,NA
9748,1406,12,2,1,NA,NA,NA,NA
9749,1406,13,1,1,NA,NA,NA,NA
9750,1405,12,2,1,NA,NA,NA,NA
9751,1404,12,2,1,NA,NA,NA,NA
9752,1404,13,1,1,NA,NA,NA,NA
9753,1403,12,2,1,NA,NA,NA,NA
9754,1402,12,2,1,NA,NA,NA,NA
9755,1401,12,2,1,NA,NA,NA,NA
9756,1400,4,2,1,NA,NA,NA,NA
9757,1399,4,2,1,NA,NA,NA,NA
9758,1397,4,2,1,NA,NA,NA,NA
9759,1396,4,2,1,NA,NA,NA,NA
9760,1395,4,2,1,NA,NA,NA,NA
9761,1394,4,2,1,NA,NA,NA,NA
9762,1393,4,2,1,NA,NA,NA,NA
9763,1392,4,2,1,NA,NA,NA,NA
9764,1391,4,2,1,NA,NA,NA,NA
9765,1390,4,2,1,NA,NA,NA,NA
9766,1389,4,2,1,NA,NA,NA,NA
9767,1388,4,2,1,NA,NA,NA,NA
9768,1387,7,2,1,NA,NA,NA,NA
9769,1386,7,2,1,NA,NA,NA,NA
9770,1385,7,2,1,NA,NA,NA,NA
9771,1384,7,2,1,NA,NA,NA,NA
9772,1383,7,2,1,NA,NA,NA,NA
9773,1382,7,2,1,NA,NA,NA,NA
9774,1381,7,2,1,NA,NA,NA,NA
9775,1380,7,2,1,NA,NA,NA,NA
9776,1379,7,2,1,NA,NA,NA,NA
9777,1375,7,2,1,NA,NA,NA,NA
9778,1374,7,2,1,NA,NA,NA,NA
9779,1373,7,2,1,NA,NA,NA,NA
9780,1371,7,2,1,NA,NA,NA,NA
9781,1369,7,2,1,NA,NA,NA,NA
9782,1368,7,2,1,NA,NA,NA,NA
9783,1365,7,2,1,NA,NA,NA,NA
9784,1364,1,1,1,NA,NA,NA,NA
9785,1364,7,2,1,NA,NA,NA,NA
9786,1363,7,2,1,NA,NA,NA,NA
9787,1362,7,2,1,NA,NA,NA,NA
9788,1360,7,2,1,NA,NA,NA,NA
9789,1359,7,2,1,NA,NA,NA,NA
9790,1358,7,2,1,NA,NA,NA,NA
9791,1357,7,2,1,NA,NA,NA,NA
9792,1356,7,2,1,NA,NA,NA,NA
